# values, errors, pulls
4.908843655489147750e+03,2.995723934870477834e+00,3.047105675369854438e-01,8.871329246863612905e-01,1.907927678821852657e+00,5.826720538949502481e-01,3.004009599482291848e-01,-4.211365361000387053e-01,2.684856710118640688e+00,7.006205555281576380e+01,1.292153534227385818e-02,1.164666301978345420e-02,9.875906637475839744e-02,4.677845193655015832e-01,1.658896524385863533e-02,9.437349919231263415e-03,4.269949151318515046e-01,1.797829401521675585e-01,-1.301080075250357293e+00,-8.887076529459299046e-01,7.461330801260046552e-01,-8.505320723719610454e-01,9.095534146658772467e-01,-1.073511932065828400e+00,8.535621249136994548e-02,-1.038365314066595380e+00,1.113769508346454717e+00
5.064966807070287359e+03,3.006741043603300856e+00,3.093990311894925238e-01,1.121979807731842804e+00,1.139695769885245458e+00,6.260899439710220227e-01,3.115464857761823803e-01,4.387419248060293042e-01,2.394702303264766297e+00,7.116846492639069766e+01,1.038725174339433406e-02,1.025975672493861790e-02,1.012235316915516270e-01,2.236560486599292741e-01,1.633263112344339463e-02,9.088669428957692892e-03,3.128650965484165991e-01,1.583443776032196215e-01,9.128594685508856221e-01,-4.489720911632257699e-02,1.303970899439409914e+00,1.490257523476909540e+00,-1.532517917908151617e+00,1.567992184027541924e+00,1.314940802548815402e+00,1.331250293961407705e+00,-5.678613371219967121e-01
5.084001543950970699e+03,3.003457547588069598e+00,3.098830178458873430e-01,9.648229967622540260e-01,1.524269797634819845e+00,6.038370700911553923e-01,3.088425541268867702e-01,1.070326377330824974e-01,2.387967150848839815e+00,7.130192692282344069e+01,1.148781265495892913e-02,1.093097685480715064e-02,9.241241437847769191e-02,3.126997320210407327e-01,1.612811861768705807e-02,9.209868538658447235e-03,3.249638811179558773e-01,1.562097568359341881e-01,1.178110432301404886e+00,-3.264202456574380462e-01,1.268176764544721058e+00,-6.825577879090234668e-02,1.337293302409403861e-01,2.081187611440664942e-01,1.004045886746813832e+00,2.609288896528746959e-01,-6.187372950650883441e-01
4.925944516074127023e+03,3.018951460766202910e+00,2.950897494759920914e-01,1.043579848674113242e+00,1.136194902858311817e+00,6.054073583157395522e-01,2.953423100000595602e-01,6.328449575146274930e-02,2.433723295318917845e+00,7.018454818882855761e+01,1.189709450253137284e-02,1.114125257697395899e-02,1.133481884090428715e-01,2.393954178313967285e-01,1.653310582939787610e-02,9.341309742987182960e-03,3.481155191652631764e-01,1.634849311844033259e-01,-1.055153674661120977e+00,9.871366951599973572e-01,-8.355052561832475300e-02,6.391736084661471251e-01,-1.446384279964280095e+00,2.979991988027561600e-01,-4.553016247321479693e-01,1.179043174926424631e-01,-3.113232367572399961e-01
4.888133377299911444e+03,3.010531901632934382e+00,2.707743526536279255e-01,8.705949956814551527e-01,1.790960947351163846e+00,5.860642922350860484e-01,3.029718370990621690e-01,-1.254719267003151506e-01,2.502920789798187773e+00,6.991612836463127678e+01,1.219981090598150353e-02,1.089092061694074687e-02,9.360970941893531627e-02,3.667808568917447776e-01,1.546976436589230820e-02,9.380525309522462149e-03,3.690611133491910056e-01,1.665204614950155371e-01,-1.600011689959064176e+00,2.725041758095184674e-01,-2.318101032886649815e+00,-1.073987762788772837e+00,8.411242562124647826e-01,-9.318961458492920347e-01,3.599386478352975538e-01,-4.002375065081465455e-01,1.099014281944843130e-01
5.014935986215062258e+03,3.011899915822911389e+00,2.909518468455714046e-01,9.193926120618578501e-01,1.547501120357203774e+00,6.221488642865596885e-01,2.980058591958877345e-01,3.953096497176601665e-02,2.588428576419298466e+00,7.081574595152096663e+01,1.236719506284253249e-02,1.127497361886353744e-02,1.026577660652283064e-01,3.302639907020135102e-01,1.619353578009791184e-02,8.998628433080394298e-03,3.719941543493950897e-01,1.727532389250834299e-01,2.109133500519380644e-01,3.794323273870091606e-01,-4.495584921629539599e-01,-5.039858940713030089e-01,1.969589488512247522e-01,1.338086910477735536e+00,-1.766451764400718549e-01,4.648135384364175671e-02,6.009069572816253535e-01
4.960072299128699342e+03,2.994992168583763714e+00,3.117617443210451977e-01,1.041980750526317889e+00,1.282506192668280809e+00,6.060899272167121765e-01,2.876166710948135363e-01,2.147922740487879512e-01,2.320720663459478139e+00,7.042826543938826944e+01,1.313798714515102863e-02,1.192681748075974379e-02,1.186794506411285033e-01,2.885119404836913315e-01,1.623254149720748662e-02,9.100471927122514779e-03,3.031923224361585678e-01,1.501717957454768992e-01,-5.669272219356743525e-01,-9.297644683502833685e-01,1.319810365304399546e+00,5.969868588704109191e-01,-6.930267042037591141e-01,3.455664162521542293e-01,-1.316278156152930645e+00,6.350823775679446115e-01,-1.091411932468280055e+00
5.014992644350295450e+03,2.999684268806495968e+00,2.893190701866557024e-01,9.605568655302143544e-01,1.674640736062555035e+00,5.833905490028471474e-01,2.946159945037872263e-01,-3.305196959300578108e-01,2.659382070826233235e+00,7.081656765358775374e+01,1.212419493721366391e-02,1.087669225692711183e-02,1.068912446665177263e-01,3.720103629461800621e-01,1.573813028231224251e-02,9.247528939515234359e-03,4.068644120052563040e-01,1.746900685654855234e-01,2.117109716985257351e-01,-6.205058108543483053e-01,-6.161373917627416263e-01,-9.892122201756302358e-02,5.166201893822913727e-01,-1.085895002484361660e+00,-5.384604938194083035e-01,-8.670207041386209790e-01,1.000412439041660662e+00
4.911276403041370941e+03,3.006890984738133543e+00,2.969859524950073659e-01,1.049515006203159961e+00,1.396852219208813084e+00,5.972939595254039835e-01,3.073054452653307123e-01,-3.362090938467189316e-01,2.573934190059135041e+00,7.008249324381904444e+01,1.141724678933275436e-02,1.110040866780470648e-02,1.134131863685822195e-01,3.122078612941765474e-01,1.630733551661773389e-02,9.339799178283803710e-03,4.143235054999612754e-01,1.787831708968092848e-01,-1.265988021430074939e+00,-2.771399135648064394e-02,8.696486220029397973e-02,6.911394577418329410e-01,-2.741777620252001668e-01,-1.954057115098063457e-01,8.255018780371214948e-01,-8.651434498505369275e-01,4.995673605901352898e-01
5.040925176989227111e+03,3.004328061947686646e+00,3.035939202647428559e-01,9.044901930047788419e-01,1.484741965347039283e+00,6.144403757259141452e-01,3.095411267192029747e-01,2.562010243146992106e-01,2.438844823891722857e+00,7.099901433121203809e+01,1.091284353018926075e-02,1.028509936552601811e-02,8.163012293573662648e-02,2.781595141407795513e-01,1.591268702938498231e-02,9.107191341571800949e-03,3.177633263884943049e-01,1.537375293788647568e-01,5.764189457378974257e-01,-2.638487632774970670e-01,7.363383678414027189e-01,-8.163712447583660881e-01,8.230146105144964599e-03,8.772792222506169413e-01,1.092071401930003516e+00,7.362739241122353562e-01,-2.977485689375925504e-01
