# values, errors, pulls
9.800004765720817886e+03,3.002231523371834854e+00,2.924408046401352212e-01,9.485272510706682647e-01,1.484063276759832295e+00,5.918890126031751686e-01,2.932073684279235537e-01,-4.095536019450969900e-01,2.639468658076822738e+00,9.899562299674835231e+01,8.180946072044160272e-03,7.455518522225923483e-03,6.826589011069716939e-02,2.154557462249221400e-01,1.139052707279207544e-02,6.593298415052514100e-03,3.065298077482892514e-01,1.314454104345312846e-01,-2.020243200911531645e+00,-6.082278016886802918e-01,-4.801547114446403364e-01,-3.311086542383545606e-01,7.475339520656808581e-03,-7.542665380432365119e-01,-9.688709160593081959e-01,-1.408651831195990134e+00,1.178045732510888621e+00
9.910885593402294035e+03,3.003928551994567098e+00,3.102515461320711765e-01,1.124713913248177599e+00,1.158699574009275812e+00,6.136656761982128838e-01,3.079642803961513686e-01,1.872343138960888276e-01,2.385814212174780735e+00,9.955364040908170864e+01,7.783038464526742528e-03,7.642442797391901799e-03,7.998741183861046711e-02,1.787212285181157823e-01,1.160547571893075225e-02,6.513310802535708481e-03,2.295705993510646636e-01,1.117730831142336179e-01,-8.951396074670974201e-01,-4.212815132990858635e-01,1.862092988394092652e+00,1.920092570096602724e+00,-1.811497719550601682e+00,1.136116303431451868e+00,1.284885236817718823e+00,7.187076276613735271e-01,-8.839851091923390802e-01
1.011185744707059166e+04,2.998615236521105398e+00,3.059093172986708797e-01,9.770689983904123910e-01,1.497083146382976793e+00,5.995982960344587998e-01,3.017024896081239027e-01,1.946632494907961017e-02,2.474251456416899142e+00,1.005567410431840472e+02,7.931155744321091369e-03,7.420662619486040334e-03,6.567797051471863101e-02,2.138276859845441580e-01,1.129233199702726030e-02,6.509647755850085996e-03,2.433742464457275823e-01,1.128970032578697769e-01,1.112381386967926211e+00,-1.083343458740515519e+00,1.332591282058716908e+00,9.041570968574604017e-02,6.842179678692206224e-02,-7.812469476023660431e-02,3.236835822740881663e-01,-1.139745945643617572e-02,-9.184031940776096747e-02
9.952118089602307009e+03,3.012753168465325260e+00,2.920624323694769320e-01,1.013656490166293667e+00,1.219379826125816191e+00,6.066185018027371312e-01,2.998746060322740603e-01,2.061323156507738619e-01,2.415697867642703667e+00,9.976106971026911197e+01,8.250456402050484681e-03,7.657151669139716788e-03,7.640986080188455487e-02,1.754763054980611470e-01,1.125912976531186563e-02,6.518123535660213901e-03,2.268679398751570486e-01,1.107178641023218724e-01,-4.799658878634113779e-01,6.721769049017765063e-01,-5.169251944323248749e-01,5.565487444212202650e-01,-1.499192982395079365e+00,5.451572107099973419e-01,4.283173333227016655e-02,8.105691033130649759e-01,-6.225019437683669832e-01
1.012095684188739324e+04,3.003755368875058451e+00,2.795636624922395175e-01,9.644174679337269573e-01,1.524725835345800418e+00,5.931584485875213142e-01,3.003685494637563513e-01,-1.825654032882411404e-01,2.513288666907891322e+00,1.006022854493194245e+02,9.213923702180491435e-03,8.261779363508026108e-03,8.473143875179112161e-02,2.473460041997150860e-01,1.105273067016072051e-02,6.480222160968377408e-03,2.661413113917064921e-01,1.188841224567906973e-01,1.202326978429608895e+00,-3.746539968735074777e-01,-1.991937059623617889e+00,-7.922927122178409498e-02,1.709069995994080549e-01,-6.624659241090529171e-01,1.193054715384866543e-01,-7.695369624240484541e-01,2.411483809541534185e-01
1.006787177592920307e+04,3.006320518555775312e+00,2.960877505265975262e-01,9.028788031395623692e-01,1.733731947294821607e+00,6.032161192492544455e-01,3.024220242485858301e-01,-1.573256453620191717e-02,2.611225491882933625e+00,1.003386740495643608e+02,8.892338053091742439e-03,8.077941591714155045e-03,7.082274747680361582e-02,2.758569355109087295e-01,1.139460588918167656e-02,6.491424364101907457e-03,2.624160894531468724e-01,1.205914420320381986e-01,6.764268769953687421e-01,-9.973571133907223329e-02,8.311961777690635503e-03,-9.636999038818225838e-01,9.109043240994035839e-01,2.400796702406265415e-01,4.354361364894411834e-01,-1.447043040349370868e-01,1.049871669940033447e+00
9.823221987884384362e+03,3.010674463940115508e+00,2.964240770649440027e-01,9.180220070502986829e-01,1.623331797268289023e+00,5.974224517750548191e-01,2.932683038798212793e-01,4.490991969160462727e-02,2.419935032337858338e+00,9.910306624451095558e+01,8.855959374409475698e-03,7.927950813187201184e-03,6.944775771862365943e-02,2.452899233490496433e-01,1.137093832459760631e-02,6.526296950737968394e-03,2.432093481393502177e-01,1.143651940125256505e-01,-1.783779441086737139e+00,3.914947637594349272e-01,5.089210183142124644e-02,-7.647283766955067508e-01,5.743371902101837012e-01,-2.689359631111363225e-01,-9.694808052874673843e-01,9.321083588830714195e-02,-5.655997130677545837e-01
1.009926416296052048e+04,3.001549365865834318e+00,3.053152822138589517e-01,1.025500550872788352e+00,1.314895044665042700e+00,6.077989646639414545e-01,2.974718708609855877e-01,-1.762745720944304817e-01,2.504203095884436348e+00,1.004971057771508640e+02,9.008484780323827018e-03,8.208468240474497968e-03,8.308676356683480924e-02,2.059506429036843667e-01,1.125570319498113078e-02,6.438747508254365551e-03,2.664313133352077534e-01,1.177723835892767745e-01,9.877315589628581360e-01,-6.280785824816824681e-01,1.132327610550258212e+00,6.543746616565314644e-01,-8.135814721318566090e-01,6.502000374660656945e-01,-3.298083422994800840e-01,-7.450878902524371572e-01,1.662795812679677132e-01
1.012990785319800307e+04,3.004142567498408578e+00,3.010420073539474828e-01,1.017846230755541814e+00,1.351130203733937885e+00,6.038071835011274979e-01,3.051762752289451375e-01,-2.722776292050046454e-01,2.557640030053746738e+00,1.006474467008883948e+02,7.765345743478188623e-03,7.463050079290378669e-03,7.098941972728178840e-02,1.948988299439200489e-01,1.135844322064577701e-02,6.490088141830486351e-03,2.850996023612129004e-01,1.249086800308074618e-01,1.290721796292288781e+00,-3.946810380121676953e-01,6.728348752525268317e-01,6.580635939750336671e-01,-6.737981352118594947e-01,2.928814637399362319e-01,8.599038416453966827e-01,-1.033034770380158784e+00,5.845876906189076960e-01
9.961944981815311621e+03,2.997111814132663365e+00,3.020468508693956444e-01,9.716164312779029810e-01,1.334222210416749821e+00,6.112799556737924522e-01,3.015643604864888805e-01,3.921557328473490034e-01,2.324964933255432076e+00,9.981040237048910058e+01,7.908702812075054864e-03,7.466700217428567932e-03,6.469471802534210170e-02,1.783646559295894996e-01,1.122983081410006481e-02,6.435690425495936215e-03,2.016163763216720362e-01,1.033740489364798343e-01,-3.812730665430128507e-01,-1.276516304151743775e+00,8.070826079885421445e-01,7.508390439357036199e-03,-8.310528827352968717e-01,9.616751870718267536e-01,3.059402881656299589e-01,1.834749570151364528e+00,-1.544440037353590922e+00
1.002310081275148332e+04,3.026308768586318809e+00,2.831550830234528249e-01,8.758933122555212503e-01,1.615426546275407826e+00,6.053904680332194976e-01,2.933035693732303772e-01,1.795607369479993720e-01,2.381478619839004551e+00,1.001096669784947153e+02,8.107680418942626172e-03,7.387168620236694849e-03,6.278345293898007773e-02,2.228494849237442343e-01,1.093723602281392732e-02,6.416692759219770267e-03,2.297370296962513159e-01,1.099372078943436914e-01,2.307550654068779572e-01,2.355959458481224011e+00,-1.741604208972249879e+00,-1.516918254124149268e+00,5.966981454580654320e-01,4.489216469426118850e-01,-9.805447083152133425e-01,6.847854005090801000e-01,-9.381840360763158415e-01
1.003385265102581980e+04,3.007257728852509082e+00,2.842406774733463592e-01,1.022381596565858253e+00,1.305074439371563422e+00,6.000433300309652163e-01,2.970073084216877657e-01,-9.280706799210605706e-02,2.540657156725726562e+00,1.001578829398822563e+02,7.832683795155837014e-03,7.477725630223974740e-03,7.148202078484072741e-02,1.758126967423588871e-01,1.098343997231389542e-02,6.467698390788778964e-03,2.752361138873999913e-01,1.252981315218435476e-01,3.379928771671338872e-01,6.425209654485151273e-03,-1.575335883398223391e+00,7.169763519209643166e-01,-1.008904566167347916e+00,-3.980319417182472813e-02,-4.001601381360123111e-01,-4.179947152387777365e-01,4.472309585851766411e-01
9.991789867016430435e+03,3.003775263900113401e+00,2.946809932604708138e-01,9.696331568280075475e-01,1.463587723970854793e+00,5.931322129105119911e-01,2.957398653660137655e-01,1.281610420226550473e-01,2.442611086096927231e+00,9.997416313918165542e+01,8.305324887674823617e-03,7.750689653372999643e-03,7.113179884163678413e-02,2.141811937179821657e-01,1.130648998529776988e-02,6.520152972049461301e-03,2.416741011248743076e-01,1.162307230922028367e-01,-8.212254772405158665e-02,-4.132455217914280388e-01,-1.728380033628342249e-01,-2.105276784762662515e-02,-8.807938552770275265e-02,-6.499181553162000080e-01,-5.913293988165734261e-01,4.382797679766259336e-01,-3.614265320024650507e-01
