# values, errors, pulls
2.423131163995489260e+03,2.975602299468782075e+00,3.228318463591783871e-01,8.205905217258135931e-01,2.183935266280173426e+00,5.816084129970056082e-01,3.161893613889284471e-01,-9.475333130469481002e-01,2.952159708666263427e+00,4.922666960510173340e+01,2.190818042580414127e-02,1.979326718593354961e-02,1.487812530317444981e-01,8.880331169399254820e-01,2.431862282908554482e-02,1.396825863848731065e-02,8.085945137329331178e-01,3.144723172546999290e-01,-1.561528265494203538e+00,-1.442616508259187080e+00,1.354563606021925937e+00,-1.011822076250905145e+00,7.899284170755801471e-01,-7.760346118482009947e-01,1.187974701444790560e+00,-1.199332260647684167e+00,1.486743760123435454e+00
2.479957058103662803e+03,3.008359823430318603e+00,3.017101408162310427e-01,1.206420046261016399e+00,1.052137583456810299e+00,6.115011286696919734e-01,2.874486012718553418e-01,1.441687804986348242e-01,2.448129544937707625e+00,4.979873838143498688e+01,1.440543155594900017e-02,1.505429225848209374e-02,1.877467087038168225e-01,6.928041305847089104e-01,2.442697751937879594e-02,1.280751100955360676e-02,4.820405117811776829e-01,2.306584676682017498e-01,-4.024789090602589048e-01,7.999907596484122363e-02,3.779343282099885681e-01,1.253227658742059436e+00,-6.211208470785809510e-01,4.511660370625514838e-01,-9.484139597656212617e-01,2.529426561937989648e-01,-1.582010350084530059e-01
2.423219097097189206e+03,3.008456379615070730e+00,2.982523488628834318e-01,9.231784882165583461e-01,1.592723788040307120e+00,5.991483753466143591e-01,3.054188342457502259e-01,-3.608604677238866909e-01,2.619865094880053480e+00,4.922843596607958716e+01,1.826542516412676606e-02,1.645918949901048478e-02,1.489510511143063431e-01,5.174383648109613931e-01,2.358680525846275355e-02,1.339631842538099513e-02,6.108000711940876348e-01,2.637522402692671353e-01,-1.559686010656848643e+00,6.837932251124383132e-02,1.355924529681623580e-01,-3.219325375706635906e-01,2.131096641345265330e-01,-5.647779186905741572e-02,4.347023232554087513e-01,-6.272111920855331091e-01,5.127734326946361554e-01
2.523084893927876237e+03,3.015023893598635318e+00,3.138976006241183114e-01,1.024246996382537356e+00,1.346823834621019067e+00,6.210499477819803049e-01,2.978472355351848844e-01,7.405820254527747393e-01,2.080576023361178972e+00,5.023115730519043609e+01,1.729406367294346325e-02,1.673417119754228022e-02,1.565177039037291551e-01,4.040212529064888258e-01,2.194371062253907406e-02,1.259996268639746071e-02,3.146203965075489162e-01,1.810254697397002399e-01,4.595732044877821609e-01,4.519754020506059344e-01,1.068292742331875766e+00,3.393630048368427299e-01,-3.356972840126727364e-01,9.373729954310907608e-01,-1.387454877045211088e-01,2.283201789747453692e+00,-2.231972829437117056e+00
2.462136038142598409e+03,3.025440912509475222e+00,2.480119711948596262e-01,7.308767511208974499e-01,2.161393974372045612e+00,5.670534908719340184e-01,3.260487710321786636e-01,3.402009321609688053e-01,2.366188312365004265e+00,4.962128304275074697e+01,2.314283884960061100e-02,1.977563605407617331e-02,1.563982603558342066e-01,7.807466853198937740e-01,2.193884238329603040e-02,1.372864283330782996e-02,3.878056100569141629e-01,1.930472323661316381e-01,-7.630589040750972440e-01,7.878683514586185543e-01,-2.427665823678504253e+00,-1.536167514958837854e+00,8.696051039765091417e-01,-1.523645348688712708e+00,1.926872732447437953e+00,8.198972651752499674e-01,-6.134853084381975963e-01
2.479913825417663247e+03,3.032403515726423748e+00,2.768650175634201904e-01,6.958550244633593396e-01,3.123347103827732063e+00,6.069480161861195988e-01,2.939718693118520410e-01,3.657994185009755955e-02,2.616358973608676752e+00,4.979786500762907053e+01,1.843226667876996655e-02,1.570989904220809752e-02,1.093612662161533300e-01,1.268360654452134639e+00,2.251395423247276942e-02,1.286240282768160402e-02,5.013625825806156122e-01,2.265476054739117284e-01,-4.033541313319262689e-01,1.366956866920570945e+00,-1.219332433006659500e+00,-2.517122040889330670e+00,1.293712814381953402e+00,2.872667366416444268e-01,-4.372086822854894250e-01,2.860159352260063792e-02,5.815070085460087856e-01
2.530127515198004858e+03,3.008077093095685495e+00,3.061582298486951181e-01,1.092988759215183681e+00,1.084081671787340273e+00,6.187386917016507448e-01,2.851652429349002538e-01,1.145737956132799190e-01,2.243017830927901191e+00,5.030164188308390294e+01,1.454799977307549147e-02,1.350360074644429975e-02,1.337969033315627443e-01,2.867662223199703986e-01,2.291293073386540396e-02,1.268761414008292253e-02,4.442212493280707775e-01,2.165022395336189120e-01,5.989370141839551742e-01,5.978078720671590324e-02,7.507347894982547842e-01,9.107690694275785148e-01,-1.389183833768562026e+00,7.968507341493100693e-01,-1.137343901615004649e+00,2.078550332683506141e-01,-1.115933594261334427e+00
2.570168976471297810e+03,3.006327253870743288e+00,2.831554992337694809e-01,9.565711233209012176e-01,1.432792447356520560e+00,5.894159135102821079e-01,2.983483502879346605e-01,1.931633977597200513e-01,2.329515472474196880e+00,5.069850927322886491e+01,1.667736872582277485e-02,1.471451217226082964e-02,1.453587722988842201e-01,3.998613731263478410e-01,2.189601074502490682e-02,1.299419260461110760e-02,3.986995702862888291e-01,1.852486856318764641e-01,1.384044175601633508e+00,-5.277501269500819298e-02,-8.743142552376321763e-01,-1.001628902366227952e-01,-1.241936027987188829e-01,-5.053245837070908797e-01,-9.597158155025901916e-02,4.287018031679894481e-01,-8.372770918888216007e-01
2.471059586593844415e+03,3.002482403675539757e+00,2.808578986582197512e-01,1.038108556522939097e+00,1.308231465903503477e+00,5.930698213456432333e-01,3.085094736282205652e-01,4.425241371893488124e-03,2.432172570851841353e+00,4.971034248498995112e+01,1.444148998141973027e-02,1.369247077187873973e-02,1.371503885143471324e-01,3.478449763795514738e-01,2.235408175121904317e-02,1.319849541320204309e-02,4.868365834396985448e-01,2.266211492837004737e-01,-5.821809297510703862e-01,-3.271822054031331972e-01,-1.107375621189261805e+00,4.883535451328890886e-01,-5.008587670719135687e-01,-3.315137146624438924e-01,6.753838105013281190e-01,-3.659324769293684915e-02,-2.314319849237999327e-01
2.480870491995408429e+03,3.005602117612127255e+00,3.090515332195342690e-01,9.121807790810443350e-01,1.160132583865745248e+00,6.293888437733944352e-01,3.224978383218232714e-01,4.928910681558192897e-01,2.326302968063391763e+00,4.980704222178655982e+01,1.690314179337747136e-02,1.624177127350956429e-02,1.297383582824895853e-01,3.041317496740371107e-01,2.307516451926027931e-02,1.315249948019219656e-02,4.101958804388840529e-01,2.128507911990589196e-01,-3.840723550579350776e-01,-9.496959940722979332e-02,8.023094288948037223e-01,-4.543752501184267767e-01,-1.059804142069468602e+00,1.252790103594171089e+00,1.741297526994521672e+00,1.147380843017162144e+00,-7.437932661703403614e-01
