9.999930000802794530e+04
3.007207402216967917e+00
2.960206069848447807e-01
9.711306780756046031e-01
1.482452671905124530e+00
6.004805060248578075e-01
2.995954235031678681e-01
2.224017305568549638e-02
2.484619953256280933e+00
