3.153248285805093474e+02
2.558749515354881519e-03
2.387681206877442699e-03
2.223179013731513276e-02
6.858482939853349780e-02
3.561361521534125215e-03
2.056030596627125232e-03
7.709116584172574782e-02
3.587550201264141925e-02
