# estimated lmbda
2.884477189049439172e-01
3.103912773865147301e-01
3.033037135564405351e-01
2.998905903088079916e-01
3.060081143122683756e-01
3.060085930219027528e-01
2.780686530593842742e-01
2.871181365092210780e-01
2.913304497540715188e-01
2.985677985492640185e-01
3.218978275510828713e-01
3.197103526401139928e-01
2.933846485123725589e-01
2.976997400732983023e-01
2.970015109962027555e-01
3.102535518373342183e-01
2.779195661273647366e-01
3.035898310403112865e-01
3.093114247666089445e-01
2.945422248199831006e-01
3.105374067360693324e-01
3.246765127846856780e-01
2.942717713936495172e-01
3.227406951964120196e-01
3.022394592508718669e-01
2.920341504703397040e-01
2.794393708527795339e-01
3.092264422212407382e-01
3.145454629556495574e-01
2.973872063786366371e-01
3.094928684434072319e-01
3.114965476492151386e-01
2.874128851041186095e-01
3.035317479202759294e-01
2.877128945816481709e-01
3.029548429510448004e-01
3.027685348591441228e-01
3.142455481725798805e-01
2.882039631441171146e-01
2.916041669099112554e-01
3.207805874972869398e-01
2.861717249539482144e-01
2.912172044799073434e-01
3.057249821820364755e-01
3.047445879440122130e-01
2.933216757262686603e-01
3.090193261911993727e-01
2.828448492187396468e-01
3.130189682146215513e-01
3.065708848831490974e-01
3.145425284140199729e-01
2.932926850875271496e-01
2.916491001605327482e-01
3.055791000183933348e-01
2.982505003177153835e-01
3.021963037250229855e-01
3.047327862921531128e-01
3.144942078646950634e-01
3.020385218549574424e-01
2.764196617844239534e-01
2.991167455107035522e-01
2.816677185823839302e-01
2.895667737548557885e-01
2.882123143133952237e-01
2.914003055773609629e-01
3.014416766240615719e-01
2.936791321316314374e-01
2.915933628009523826e-01
3.070812272925237396e-01
2.915264427735052011e-01
2.891594179375538975e-01
3.118885079559459705e-01
3.008246993441223149e-01
3.098432062598367454e-01
2.802737519606733896e-01
2.736844328252612257e-01
3.000007771351332897e-01
3.029152546674900859e-01
3.070252357349519956e-01
2.939912726109765728e-01
2.846222329613596336e-01
3.109313313772014142e-01
3.020748389035116110e-01
3.035251994891062233e-01
3.179640829161653470e-01
3.102122270260753156e-01
3.072787512491977902e-01
2.939403854103099789e-01
2.905985344758851285e-01
3.092960595964909798e-01
3.155185723352501581e-01
3.011100771302307466e-01
2.992490105939444311e-01
2.829367638976406085e-01
2.911214059778570173e-01
