-4.776361889266000915e-04,-2.742372864641406949e-04,-2.932431361879483944e-05,-2.644150138746415024e-04,-5.776948478821708477e-04
1.396645911959407257e-03,9.803655412451745162e-04,6.168395824567973057e-04,4.371902067616912171e-04,3.070926672714847233e-04
