# values, errors, pulls
3.828950587144466233e-01,3.213798152743432140e-02,2.591937366700230339e+00
3.393967269570452583e-01,3.698787697449239242e-02,1.076063475644335909e+00
3.604759127562333632e-01,3.346541617401115748e-02,1.819206100306756557e+00
2.511140767177429400e-01,2.724534997338197775e-02,-1.779435640679601693e+00
3.461333399529645249e-01,2.502386303245194080e-02,1.859741495125849964e+00
2.290714850394149626e-01,2.841615680592850593e-02,-2.481825355392161647e+00
2.508645114538787246e-01,2.946328700662654079e-02,-1.653953682707878237e+00
3.226571715377645755e-01,2.843532021979566435e-02,8.110247346024939130e-01
2.285112465011734650e-01,2.025648389135373609e-02,-3.509206108190174422e+00
2.792237760219885567e-01,2.911536760077149816e-02,-6.996871123358066047e-01
3.430351170176623721e-01,4.372701287487530675e-02,9.934292479295815381e-01
3.365201194065543522e-01,3.088917617808254606e-02,1.195392706186397147e+00
3.376438961781710324e-01,3.247050865131052150e-02,1.171785544956885472e+00
2.979160747068682613e-01,3.385893251759955480e-02,-4.959839756987900056e-02
2.913323476583438154e-01,2.864540848266116865e-02,-2.884607440604530226e-01
3.152719405419461829e-01,2.478486323774746827e-02,6.325036732461328803e-01
2.919737826102204448e-01,3.253208130322880753e-02,-2.342807649442021911e-01
3.200056678296282486e-01,2.567833410027170124e-02,7.948430083805327895e-01
2.885629250242773280e-01,3.138304812114131592e-02,-3.515432419535581277e-01
2.506402805993258043e-01,2.745645440342179763e-02,-1.783010369239116377e+00
2.818365001958401117e-01,2.752993407234039305e-02,-6.450768556387619368e-01
3.185182520679968876e-01,2.685848523322845530e-02,7.045381897195863719e-01
3.054102700976711326e-01,2.625830796944485235e-02,2.214478785636011804e-01
3.315792842617536484e-01,2.658449823731092940e-02,1.203101915750921735e+00
3.118372533550518577e-01,3.505715947041090907e-02,3.491962850617258418e-01
3.018829312786696084e-01,3.119622101920399571e-02,7.332643829179116834e-02
3.206103356957908379e-01,2.653688605239722109e-02,7.919132693688669677e-01
2.784788385232326857e-01,3.037719613224359322e-02,-6.951459538268964788e-01
2.532138751619785189e-01,2.540111177085520658e-02,-1.825965286858299175e+00
2.759003293671257184e-01,2.340637426273656230e-02,-1.012335095989866041e+00
2.975458434720671397e-01,2.518184986586400470e-02,-8.139116236568055829e-02
3.146693990518928397e-01,3.198245405378850187e-02,4.713201658438519459e-01
2.956483139280745576e-01,2.076788032109908033e-02,-1.900583744737422143e-01
3.231716595443895890e-01,3.269035629459242365e-02,7.211985035819771239e-01
2.654602500775553597e-01,3.125685096305621385e-02,-1.092086130684063683e+00
2.734025949587544635e-01,3.007311601029337769e-02,-8.709715526468280178e-01
2.886726934049644866e-01,2.378236506584572446e-02,-4.592785481158771499e-01
3.227572606848976844e-01,2.900140613106460055e-02,7.986453166117424285e-01
2.891772810167537178e-01,3.046981853702961790e-02,-3.419167880423410466e-01
3.950312483689145671e-01,3.010284139033192127e-02,3.170326137266153754e+00
2.867981406856555116e-01,2.658443116904770157e-02,-4.813826083445507109e-01
1.967565202488632814e-01,2.900057913173977042e-02,-3.546098261939611973e+00
3.352277739408540125e-01,2.907456517313916633e-02,1.225550587790233070e+00
3.282641929823824634e-01,3.426228935267860987e-02,8.367441295038062776e-01
2.816183678693220949e-01,2.488499570194986632e-02,-7.224054144577239933e-01
3.170312033838524890e-01,2.211872674412509662e-02,7.882813546360980528e-01
2.763564256161226695e-01,3.474932292866803746e-02,-6.687611708219249884e-01
2.966238696403536990e-01,2.749088606286879607e-02,-1.080923276179070608e-01
3.271450090345108808e-01,2.590517869540728130e-02,1.063477919039688580e+00
3.032235115339924625e-01,3.484572714205561722e-02,1.041185915287106412e-01
3.065118402190271096e-01,3.117229450922911344e-02,2.218770489869301421e-01
2.929628489241319356e-01,2.212705257898530536e-02,-2.997495737563835583e-01
3.106403576921423215e-01,2.280124183805135388e-02,4.844005544707813415e-01
3.576482319250040565e-01,2.650643688977974768e-02,2.190140027617969665e+00
2.857023138904853377e-01,2.392566422653375630e-02,-5.806781153968949560e-01
3.225302731190843875e-01,3.062405441339341103e-02,7.489161724414249433e-01
3.267355758772648167e-01,2.340797462931566361e-02,1.159440438734378187e+00
3.442072332458867012e-01,2.910152193739442422e-02,1.532971706383309041e+00
2.363668146640725831e-01,3.126714092836285069e-02,-2.022206283073990640e+00
2.442659081588525460e-01,3.083712012057959750e-02,-1.794250407559633720e+00
2.762177249270148516e-01,2.834258710642156842e-02,-8.248258526426595072e-01
3.314656957908567736e-01,2.620016925866900173e-02,1.216414748051438899e+00
2.876100991205977064e-01,2.169427188909545806e-02,-5.524649291684473607e-01
2.144919991283188165e-01,3.231813376672542509e-02,-2.633302559768196716e+00
2.915231326935521783e-01,3.034143307961573166e-02,-2.660484357622149298e-01
2.682969587556816027e-01,3.210798344404672960e-02,-9.747876194725471066e-01
2.687016124795758576e-01,2.927073023188195636e-02,-1.055450642291874797e+00
2.661228628549839881e-01,3.013830876749016771e-02,-1.110631684956732812e+00
2.660791874147685476e-01,2.879248299987988147e-02,-1.164062025791215982e+00
2.651589873884352966e-01,2.478748654342331770e-02,-1.389266961553604407e+00
3.209054391131382356e-01,2.230000319952169657e-02,9.556059440577765463e-01
2.685067673025159918e-01,2.475141406302402286e-02,-1.256035559079229369e+00
2.174074489669323984e-01,2.876039658247504793e-02,-2.857678763244737574e+00
3.468250248010227854e-01,3.419671382071996085e-02,1.381115201462377540e+00
2.886771876874943410e-01,3.447336942814643174e-02,-3.167150759205779043e-01
3.057928246712733888e-01,2.710550341294222856e-02,2.286399582287931276e-01
3.729383288133007457e-01,2.549394805651123905e-02,2.876875137093599655e+00
3.226467987868859577e-01,2.417776658768859208e-02,9.534121028141587795e-01
3.068075167103739842e-01,2.380479457105429131e-02,3.029680926537270946e-01
2.780246762701992780e-01,3.198227161654819406e-02,-6.744595096805914292e-01
2.659413211290375112e-01,2.996856365817672160e-02,-1.122980158742044265e+00
3.003425551322000953e-01,2.982776385348441875e-02,2.504819445071973863e-02
2.645063462324622194e-01,2.406735782318969452e-02,-1.457953030344534273e+00
3.481681938355513095e-01,2.812049205934892548e-02,1.727308691109299410e+00
2.623340407678138586e-01,3.410085885263322569e-02,-1.092681650523201764e+00
2.853362341466658680e-01,3.184723515897472379e-02,-4.477371202028406771e-01
2.949655870531783242e-01,2.351145533411473990e-02,-1.969183270110772821e-01
2.687286134383986558e-01,2.602355919394580205e-02,-1.186110240906253832e+00
2.797252461716474015e-01,3.054480743881766644e-02,-6.505255392858880770e-01
2.952723233396098435e-01,3.417589240669350464e-02,-1.264956043316465273e-01
3.401799561833509511e-01,3.472183956432628449e-02,1.168847422527699687e+00
2.607521817626036742e-01,3.095645242084951732e-02,-1.254770450195476394e+00
3.217961210506350422e-01,3.184593214638743730e-02,6.971282060583550155e-01
3.070216335636791749e-01,2.320877052061214030e-02,3.199742982471196484e-01
2.680153137895457394e-01,2.414168538299610658e-02,-1.308115370265954258e+00
2.812717940043245046e-01,2.691144109175311674e-02,-6.808862236834486437e-01
2.793011209998157440e-01,2.661751593521328660e-02,-7.624416400368919655e-01
3.270931376570929139e-01,3.061092188587963281e-02,8.982974853367398094e-01
2.714621829272634290e-01,2.685453173722834180e-02,-1.047616128673859004e+00
3.091808195956980421e-01,2.165291689550527879e-02,4.426838258692026296e-01
2.949748543988723881e-01,3.095960344673373901e-02,-1.492450997392524292e-01
2.345100526787911033e-01,3.536546761931304295e-02,-1.840365056811343214e+00
2.778013991702859564e-01,2.900480847211530169e-02,-7.513934923526315313e-01
3.797085335025014441e-01,2.207490631648632851e-02,3.629148357449754947e+00
2.951735877057313218e-01,3.357966002718832527e-02,-1.316819703908953809e-01
3.330056687275096960e-01,3.312014581710301386e-02,1.008759001510464604e+00
3.029226178842042150e-01,2.442222498230631894e-02,1.362363332352752032e-01
3.211131367667093839e-01,3.021017506834833971e-02,7.122670826918163778e-01
2.696848054512653858e-01,3.015001481825005727e-02,-9.920598126471676936e-01
2.696202489291910087e-01,2.823901224759193043e-02,-1.061480986344803146e+00
3.522938418449000908e-01,3.618697084013828419e-02,1.456281559861307251e+00
2.698366419670384375e-01,3.268386925613817745e-02,-9.105036280409363192e-01
3.631262358035444726e-01,2.840704583829458188e-02,2.236445586845670963e+00
2.660011245392200907e-01,2.457449854037940112e-02,-1.367039042882098210e+00
3.118726401154661154e-01,3.177837025845178798e-02,3.863387742180703355e-01
2.983361882391769582e-01,2.924558848398246119e-02,-4.305727219955178542e-02
2.670451992757856274e-01,3.381061655133747040e-02,-9.627219952631898003e-01
2.840808691244599560e-01,2.914368425708734750e-02,-5.323470513147281480e-01
3.172916619885801093e-01,3.143925768441949847e-02,5.628707478733523395e-01
3.173794679080743086e-01,2.586966073019714846e-02,6.874479178672595614e-01
3.061655292594230304e-01,2.566935287600517757e-02,2.559513591165233359e-01
3.906147932221661900e-01,2.757103859968349641e-02,3.301267356683588616e+00
3.689713518908685486e-01,2.886748240715767549e-02,2.403255240938467097e+00
2.797696429590537104e-01,4.024998277893758469e-02,-4.925661869969492623e-01
3.020288163725692310e-01,2.521339705140526743e-02,9.651190057571944203e-02
3.083238145865601632e-01,3.036125430445099291e-02,2.874845352523101583e-01
3.450993435030970669e-01,2.866049535132146261e-02,1.587687841474489048e+00
2.986777591918038932e-01,3.712522384428625782e-02,-2.471808157205785186e-02
3.072723859520930523e-01,3.125512589264153179e-02,2.456225092579962799e-01
3.266119410732309380e-01,3.488791388749194755e-02,7.743804246131512636e-01
3.434702116102845704e-01,2.725807874761436086e-02,1.609606770651678564e+00
3.285044726243523394e-01,3.302655305170815181e-02,8.753274698671370535e-01
2.813146767709606144e-01,3.096535385073615268e-02,-5.903613057459912161e-01
3.041721371902852411e-01,2.757072687047617404e-02,1.659990216659213147e-01
3.276850788009550985e-01,2.294908644386106644e-02,1.223998844856034607e+00
2.618094027168625937e-01,2.822226480891234027e-02,-1.338872731942221117e+00
3.406470718784956886e-01,4.272702155009062280e-02,9.607889079560882895e-01
3.352909370425928293e-01,2.082796556116380329e-02,1.713826222470016702e+00
3.298708075359603753e-01,3.176909865915620440e-02,9.529821528023366684e-01
3.461505318192790726e-01,2.575530392570709454e-02,1.807593047645740914e+00
2.659646508670894804e-01,2.532454846782068378e-02,-1.327991007571654336e+00
3.114489401120275613e-01,2.955056057517642040e-02,4.011266242717944075e-01
2.461152136884758035e-01,2.299284768951023045e-02,-2.325949814345560362e+00
3.196726155040386930e-01,3.200151772451477472e-02,6.273824939712370208e-01
2.866753488618511980e-01,2.868828519449245773e-02,-4.503606455988889423e-01
3.095072803115271332e-01,2.851711425171644942e-02,3.475757301692147250e-01
2.621405772118924338e-01,2.236021060640269731e-02,-1.675066793894619543e+00
2.843174138941807483e-01,2.714215892745541758e-02,-5.628885178154631186e-01
3.219752966059964416e-01,2.902091697964428660e-02,7.711635410599243512e-01
2.710809748949640774e-01,3.034154971893344988e-02,-9.397822086328857516e-01
3.735594581549393500e-01,3.068582311695472464e-02,2.410365020024651361e+00
3.876721909827883783e-01,3.095239036155884166e-02,2.845556238170444896e+00
2.979525226805026517e-01,2.585020023238381731e-02,-6.355466525969395708e-02
2.433336058590127859e-01,2.496251585061673092e-02,-2.253852054850675746e+00
3.193568268184701076e-01,2.507043936649730118e-02,7.882352210272887127e-01
2.840855386375216729e-01,3.095345776323118331e-02,-5.010711560654780294e-01
2.857401732327985444e-01,2.382864599162124244e-02,-5.814535276255806684e-01
2.654622497348423926e-01,2.719084655274198181e-02,-1.255318538983973387e+00
3.110303086524393024e-01,3.381680138686929404e-02,3.381421269993760692e-01
2.789888129129776684e-01,3.063244306458587363e-02,-6.727054236824314692e-01
3.777486572198483494e-01,3.150296083289189780e-02,2.480821854531258808e+00
3.607243829394162216e-01,3.006580341982869817e-02,2.033172324805835540e+00
3.535841445439513731e-01,2.980423362448064023e-02,1.811444700139452024e+00
3.499813523669225157e-01,3.232751138658995771e-02,1.558608340159943539e+00
2.550753234867156882e-01,2.986864225964209335e-02,-1.490529754564935194e+00
2.825825178092454260e-01,2.860395387610937395e-02,-5.947746163907773331e-01
2.621190178899500123e-01,2.214949061641609263e-02,-1.691975958374510869e+00
2.552264675754471468e-01,2.754020873758104490e-02,-1.611060989061254389e+00
3.179089720177633582e-01,2.500650850670700295e-02,7.323512800550947555e-01
2.920514340867649272e-01,3.046456812282870297e-02,-2.476315891295971794e-01
2.949272155714858235e-01,2.717162028856322242e-02,-1.718045476164310748e-01
2.895909866782501174e-01,2.609481286521787152e-02,-3.833879505705442003e-01
2.615404470671010562e-01,2.982255677138357514e-02,-1.276046743000342154e+00
3.120441960739274712e-01,2.922980453503744303e-02,4.258931172747801863e-01
3.270548593193278730e-01,3.825804898598774567e-02,7.177427115067263053e-01
3.119962580560741716e-01,2.264113806897952164e-02,5.477125096417572170e-01
2.983623603546750602e-01,2.930875043342595632e-02,-4.207150186404834402e-02
2.784685447648696521e-01,2.909069301868639698e-02,-7.262418507777512744e-01
2.966702476293512913e-01,3.050073473517722622e-02,-9.590509537604356705e-02
2.241251065621682748e-01,2.673270892207123967e-02,-2.823145127603932547e+00
3.285442721527583321e-01,2.466319050701157659e-02,1.173767385908992766e+00
3.525183396209956577e-01,2.404969812660211551e-02,2.200564674002627452e+00
3.152504801805923185e-01,2.486697438995875975e-02,6.295521293393029350e-01
3.219313651414988930e-01,3.623386449082242194e-02,6.164382947336030094e-01
3.454543782342651137e-01,2.949587788488109222e-02,1.554758088912603364e+00
2.954576202645829985e-01,3.097905365319857454e-02,-1.335677740484381426e-01
2.791263198203716156e-01,2.630019364418613101e-02,-7.782871852474406715e-01
3.137805232092396590e-01,2.851603763129881980e-02,4.974428737077558060e-01
2.292964274005078185e-01,3.766536475086969954e-02,-1.866409540107714760e+00
2.946733735009364752e-01,3.249641312450999436e-02,-1.514644088063676619e-01
2.632363503559799756e-01,2.721157756559183793e-02,-1.336161898719270491e+00
2.460284084450573838e-01,3.012580157031214192e-02,-1.778110863974447398e+00
3.416857644842589137e-01,3.187052470601690196e-02,1.320666709109584280e+00
3.014404549421204060e-01,2.310492973631736099e-02,7.985444924562722091e-02
2.807124727722820068e-01,2.794411997461065944e-02,-6.757396814801269747e-01
3.611897922374452952e-01,3.434301365059753280e-02,1.793505059309369765e+00
3.150174250783815966e-01,4.124913026369533137e-02,3.738745878185732452e-01
2.630525897582766115e-01,2.652102392249401988e-02,-1.377881708175571429e+00
2.757487692057610795e-01,2.847564744683273030e-02,-8.374402844371212629e-01
2.776348251054169269e-01,3.744408086582078077e-02,-5.864905183931682364e-01
2.916102583601688503e-01,2.277977066601076517e-02,-3.505375563290248908e-01
3.038275718837935013e-01,3.268376808015879126e-02,1.294877741833820872e-01
2.621492647357396844e-01,3.323157326783725274e-02,-1.126824735790344478e+00
4.004498697732879475e-01,3.046685352995856175e-02,3.310300690255008949e+00
3.327026772815621647e-01,3.579933596972829923e-02,9.248007786063291435e-01
2.616589356216474926e-01,2.837713780855313783e-02,-1.336868014577776043e+00
3.110157286444453217e-01,3.114155724263469732e-02,3.667223527808158856e-01
3.203145464277193932e-01,2.921037190059978111e-02,7.093070569267930781e-01
3.495716939232722531e-01,3.357634387164937922e-02,1.488436936765545004e+00
3.784703873965916121e-01,2.664622607227927834e-02,2.960080113389088829e+00
2.943073472075769526e-01,2.592756742739409093e-02,-2.039557436461907902e-01
2.801988881337870718e-01,2.793418579351316516e-02,-6.943655173183902463e-01
3.362275748134698206e-01,3.186226585907840636e-02,1.149703271961886486e+00
3.361719523401537346e-01,3.170907170751716825e-02,1.153503614813005784e+00
3.551984634253477768e-01,3.181328049487339854e-02,1.747793344705213636e+00
2.602399811836730859e-01,2.680073167521299787e-02,-1.468446563191898591e+00
2.957011628197641628e-01,2.174515201503350245e-02,-1.790863858165447353e-01
2.480723211562176345e-01,2.446796440949875265e-02,-2.105737178812813415e+00
2.471793089575372027e-01,3.108037951454254572e-02,-1.686469578696910832e+00
3.605757453524483513e-01,2.552989406984530057e-02,2.388584993045762328e+00
2.951876550728531057e-01,3.732159654230193108e-02,-1.181023546331627233e-01
3.372466334459500725e-01,2.625552521348487739e-02,1.434029966517085253e+00
2.416087007322806346e-01,2.709138575843568139e-02,-2.140411837472411261e+00
3.150635418776181473e-01,2.824452255625282265e-02,5.476501981452654988e-01
2.821934771947468001e-01,2.480930316309753331e-02,-7.014282583440514252e-01
2.844406780908743659e-01,3.161758289507594216e-02,-4.793138508590317204e-01
3.046251750816237891e-01,3.679072836270032287e-02,1.367124762758231415e-01
3.538584760343969626e-01,2.851041844082721766e-02,1.903270997016439203e+00
3.967734582289755285e-01,3.040536823354024129e-02,3.196081493879436408e+00
3.293371166861824295e-01,2.477092286726606182e-02,1.200669564972777215e+00
3.412023620259558299e-01,3.712568880692149187e-02,1.120704823529927729e+00
2.720215087783530161e-01,2.701129916926566996e-02,-1.020828896530432184e+00
3.510909599618102783e-01,3.559515765935802184e-02,1.446700614489458525e+00
3.155650335667669615e-01,3.208630374917235961e-02,4.977079999129228605e-01
2.805980198152674965e-01,2.697483003158247100e-02,-7.042640737924195093e-01
3.197622427326249905e-01,3.430910274067999755e-02,5.877979200413627758e-01
2.911346383798586457e-01,3.324821550090348299e-02,-2.544733603245356024e-01
3.215118624305783879e-01,3.172945340253303242e-02,6.907285369643614281e-01
3.104797399985365636e-01,2.805072330859224861e-02,3.880226679229589748e-01
3.471431406128624997e-01,3.535846092501235965e-02,1.344733788343702052e+00
3.197914387778598710e-01,2.979241978060395701e-02,6.778910683797630954e-01
2.208903370385819631e-01,3.145056772902869724e-02,-2.502501294815786537e+00
3.384016595345998302e-01,2.864262330889376373e-02,1.354842243775286947e+00
3.071028950861319218e-01,2.798898831005463064e-02,2.682294729555160795e-01
3.394911767947520476e-01,2.288946964020738620e-02,1.742974123852295110e+00
2.939896280881598711e-01,2.151071002714111807e-02,-2.606048525564655938e-01
2.713044093944785851e-01,3.804937260456429937e-02,-7.435343127128348772e-01
3.021674648990467227e-01,3.010210053878276115e-02,8.544391752878187363e-02
3.425777824073186761e-01,3.385419151061332815e-02,1.269631823600802623e+00
3.475043138057941627e-01,3.409873598993617971e-02,1.405004875159185040e+00
2.871075106595099569e-01,3.055169456588826063e-02,-4.087469785587926618e-01
3.239929241714142316e-01,3.561618605982635327e-02,6.850116019515569699e-01
2.427995519056297957e-01,3.332449693767947779e-02,-1.704327951409219555e+00
2.582413690847431553e-01,2.309245664252970037e-02,-1.790803596974709588e+00
2.587479842335612124e-01,3.221623033725668633e-02,-1.267914924930504617e+00
3.118885046758587687e-01,3.231077513286340769e-02,3.804638273808406135e-01
2.426399232774947012e-01,2.912583629687333017e-02,-1.955497505552737048e+00
3.346691578641897702e-01,2.418029383153890571e-02,1.450509022155654471e+00
2.953695763511425265e-01,2.889589703311058744e-02,-1.462438472556543967e-01
3.314893359375561399e-01,3.567281945547540883e-02,8.940676100524173053e-01
3.129834601237354574e-01,2.694172219205598351e-02,4.969257913480815136e-01
3.291463364458599439e-01,2.705956161910787541e-02,1.092069167958173992e+00
2.733843000454161953e-01,2.299644210295045954e-02,-1.139790378894688594e+00
3.018930005891786172e-01,2.302689452688938543e-02,9.977798279866964548e-02
3.192695914220164410e-01,3.252639221873965952e-02,6.048678189250130677e-01
3.169342749850605490e-01,2.895862963682954011e-02,5.987455794469347392e-01
2.916134126867026000e-01,2.989735720677001024e-02,-2.669804812934370997e-01
2.795908273928637833e-01,2.475273867890880747e-02,-8.081770817283141506e-01
2.203595020431935170e-01,2.795695359216430684e-02,-2.834211574546604329e+00
2.557834992789337902e-01,2.491512190480258890e-02,-1.758447114633181041e+00
2.586484498376595553e-01,2.739198154225520529e-02,-1.494852557575763852e+00
3.584048133521424151e-01,3.243352107246882249e-02,1.813228656782962300e+00
2.934382965084290085e-01,2.610478086287108118e-02,-2.358620448523343904e-01
3.562832253753940859e-01,3.218411293705148585e-02,1.761359773472744195e+00
3.086062727805737316e-01,4.154261324786879400e-02,2.169061735149301340e-01
3.234828426659872025e-01,3.014119887703547301e-02,7.925172207074722142e-01
3.099702372340369938e-01,2.323809284814404297e-02,4.464571941710668845e-01
3.189520130984617730e-01,2.535454403199744605e-02,7.634367066852347783e-01
2.701329891026967855e-01,3.256998832371586772e-02,-9.045884237857704235e-01
3.262750517484170332e-01,3.095550006044898647e-02,8.618703685338623410e-01
2.722676266572823245e-01,2.936611369948681494e-02,-9.305894925538992224e-01
2.359123289865666662e-01,3.009367997633993763e-02,-2.116161751127469959e+00
3.255036010429197546e-01,3.380914243575964401e-02,7.663068529164770437e-01
3.720611847152879292e-01,2.245601759746028783e-02,3.227008568977775216e+00
3.521058290702954174e-01,3.082296476582166433e-02,1.703613067921169177e+00
3.358420655524560483e-01,2.826415114561843869e-02,1.282424576013039053e+00
2.411581904214016581e-01,2.533265597069075253e-02,-2.306794563877416770e+00
2.525093600108561653e-01,2.541209257315596784e-02,-1.852899888380345583e+00
3.253678448493289577e-01,3.135146328229766050e-02,8.220484356375566959e-01
3.403214946429108378e-01,3.230388442603631532e-02,1.260717460557732039e+00
3.530904324629359770e-01,2.491131323324350527e-02,2.147418261690853036e+00
2.388223590271696672e-01,2.980650764717249906e-02,-2.038919325785664149e+00
3.020164108757374954e-01,2.326130980328665679e-02,1.040778611799220016e-01
3.436970391612957365e-01,3.519464582641676498e-02,1.253077410570945904e+00
3.257944254877802592e-01,2.426612410895871014e-02,1.079653341711051873e+00
3.275683944827816330e-01,3.123219157162850090e-02,8.956454725714659837e-01
3.555866822426225204e-01,2.915359858753764286e-02,1.920560803886123491e+00
2.985203423344509055e-01,3.081022724957863113e-02,-3.489364619119015437e-02
3.143307157276042374e-01,3.130517528242580255e-02,4.706982820411970136e-01
3.002511317036736793e-01,3.397444431616498950e-02,1.930004194929028569e-02
2.965445033632472249e-01,2.230894991755621309e-02,-1.367576757846274138e-01
3.163889755321188657e-01,2.675442313314966084e-02,6.276925480835056081e-01
2.948419080770890988e-01,2.162340676524976413e-02,-2.198319384953707212e-01
2.943919900456660743e-01,3.478773734163281839e-02,-1.495766570387001282e-01
2.710053946599216279e-01,3.480686288724367528e-02,-8.213905670230385869e-01
3.045444130626993595e-01,2.536591156327561505e-02,1.951039507169363418e-01
2.949571770708142582e-01,2.344502431112559931e-02,-1.978350020371945905e-01
3.036652015526281612e-01,3.526970266880554566e-02,1.153902001294676988e-01
2.559553355617296133e-01,2.584191968621436103e-02,-1.688732434406508442e+00
3.201358556065846406e-01,3.062304468722502546e-02,6.707508124424217399e-01
3.535848776165981810e-01,2.716439131474856009e-02,1.987508333533592797e+00
2.756900879817857919e-01,3.108095126931514560e-02,-7.691313986577611450e-01
2.713105141471537363e-01,2.825290223002997064e-02,-1.001132879225063776e+00
2.914016101723832519e-01,3.013525578771371338e-02,-2.719012371590777133e-01
