# values, errors, pulls
2.989296709679719610e-01,1.822249964212722256e-02,-3.653464388918433586e-02
2.941357112869513735e-01,1.561678341688831941e-02,-3.496054258082523236e-01
3.018754708104027240e-01,1.983915952560112717e-02,1.149266078682721071e-01
3.479214592192927946e-01,2.501144654907239487e-02,1.932156767554781940e+00
2.735943261987488495e-01,2.622506288820071127e-02,-9.914598647585146640e-01
3.146371788528519176e-01,2.744513183644193416e-02,5.480664272019072358e-01
2.824498140511361166e-01,2.575734612571814811e-02,-6.656590072729672292e-01
3.397365013847051252e-01,1.758950241968157760e-02,2.282104230340356033e+00
2.498752146025896015e-01,2.196275681900383345e-02,-2.263841889719262923e+00
2.564791488374633111e-01,1.904981484486366686e-02,-2.263343503169525039e+00
3.149619848607571049e-01,2.573917795226370736e-02,5.970105722136234139e-01
2.543934517885956259e-01,1.488228091435966904e-02,-3.037301336716309308e+00
2.750384588625972015e-01,2.045561977133301262e-02,-1.200499662932988931e+00
3.338230465786353740e-01,2.304089484891842440e-02,1.485516222347336601e+00
3.170587026702278988e-01,2.576524564314416552e-02,6.777843071605571534e-01
3.564767509570891946e-01,2.953153863675654633e-02,1.926121363115288476e+00
3.039076608242197719e-01,1.830139273086486482e-02,2.356234514206898556e-01
2.844746555066275939e-01,2.073367384614952305e-02,-7.292855144120236055e-01
3.171304702995739189e-01,2.383123744359253240e-02,7.358009351344309001e-01
3.223921256888537812e-01,1.929946354535531580e-02,1.181209111440419068e+00
3.232929153268078726e-01,1.907239458322648740e-02,1.242502178750073183e+00
2.924730759538468616e-01,2.176871798811757033e-02,-3.271826826553925760e-01
2.528771501957370882e-01,2.026348860076181493e-02,-2.305539496573871361e+00
3.069188524441764931e-01,1.912951003943152983e-02,3.828341094943304990e-01
3.189717446285902924e-01,2.380721888102775227e-02,8.138842769603651384e-01
3.097220925975819883e-01,2.344454960811363439e-02,4.319412939760423620e-01
3.097126890905249619e-01,2.008537488272011187e-02,5.037130572086657709e-01
2.708508940405021104e-01,1.735222616146527702e-02,-1.656532665906567336e+00
3.186411110569009608e-01,2.043666905423038166e-02,9.319369757955072719e-01
3.298746835546322309e-01,2.059911597114376033e-02,1.469930073401257475e+00
2.818891669887276796e-01,2.299017526867937894e-02,-7.701662256817273233e-01
2.942042140343603118e-01,1.749113659924679196e-02,-3.082252224272100105e-01
2.767789747691412616e-01,1.649515340501774008e-02,-1.383221372593355980e+00
3.163713220966923312e-01,2.442219157133210250e-02,6.869120874973722035e-01
3.334333277943422602e-01,2.405192559188882098e-02,1.406868824780738381e+00
2.800886000423627453e-01,2.093998206294648418e-02,-9.315587473841560051e-01
3.276959975401778080e-01,2.688454755617519093e-02,1.045231428138928775e+00
2.687244482747749297e-01,2.381013236099029096e-02,-1.296547820917236526e+00
2.862663068065181005e-01,1.819796238732004218e-02,-7.324510520989545581e-01
2.936721665495256040e-01,2.108289497974866200e-02,-2.809508352307353851e-01
2.941027947226533823e-01,2.103818987491224909e-02,-2.610789622668236443e-01
2.843537340457844009e-01,2.601737341496669284e-02,-5.858273705913591423e-01
3.464380008860714621e-01,2.332394849691950267e-02,2.008346802390268415e+00
2.978987112314075425e-01,2.287493299246923587e-02,-7.417343134158724260e-02
2.378322255597120072e-01,1.846667612178231818e-02,-3.344575793507487127e+00
2.920253348298853524e-01,2.023507230293151299e-02,-3.741073201989901231e-01
3.081276147227651196e-01,2.339762617448205850e-02,3.646605495775737116e-01
3.038817578536723851e-01,1.978789573491664816e-02,2.166139547087406469e-01
2.780522874971098068e-01,1.782651121832866045e-02,-1.208488623612907764e+00
3.071738479476444073e-01,1.951567803902700543e-02,3.883249369722834854e-01
3.023972667921754343e-01,1.767110102628990584e-02,1.585551055839229950e-01
2.990292821077659147e-01,2.026548460396386531e-02,-2.793623771973446565e-02
2.981608780078732202e-01,2.039374849018387240e-02,-7.034241380318767556e-02
2.942486561073815454e-01,2.075211186285210244e-02,-2.576493144949479897e-01
2.950599364735294050e-01,1.838106991400976706e-02,-2.467477165832215880e-01
3.214837945963063270e-01,1.587640060565258249e-02,1.378673393095497524e+00
3.285547695942841462e-01,1.763994114836964569e-02,1.641691763455390918e+00
2.937877638187902374e-01,1.897878332580833424e-02,-3.060080082415016500e-01
3.023361273695736595e-01,2.234959429329248792e-02,1.226287972139308846e-01
3.132276992906347646e-01,1.823570004911463996e-02,7.475597729042903206e-01
3.497062570841640294e-01,2.152522519816623542e-02,2.328005078676954831e+00
2.571070387879853536e-01,2.576201423809850247e-02,-1.649264856485794128e+00
2.829439763879035286e-01,1.983502680456776870e-02,-8.394970815683350240e-01
2.781603185067458850e-01,2.015697562596087053e-02,-1.063408786822908292e+00
3.352502106876262822e-01,1.825279555113561158e-02,1.953387747349206727e+00
2.904787618356609036e-01,2.305777110270759017e-02,-3.953834751372142797e-01
2.497281066621425683e-01,2.508021741229648008e-02,-1.988312781394632189e+00
3.100479657702577274e-01,2.443444202430579068e-02,4.277790447063350987e-01
2.927513680581910749e-01,2.135075351292925125e-02,-3.205533444443671720e-01
2.879580295688429770e-01,2.067851917241651100e-02,-5.627769492241128102e-01
2.490326532063021070e-01,1.696363429323385560e-02,-2.980656704974671278e+00
2.481829292354649497e-01,1.561180801080117551e-02,-3.293180023231947473e+00
2.873271123493085777e-01,1.911408856822213037e-02,-6.418465159911315165e-01
3.051394615380375042e-01,2.031943705984593299e-02,2.728440762675180542e-01
2.686773085477420775e-01,1.874559508894065030e-02,-1.649353611274072984e+00
2.722632539754477055e-01,1.627367007406565688e-02,-1.679533221659553766e+00
2.855517511896954463e-01,1.894435010234242836e-02,-7.413119076455386702e-01
2.978369468143583498e-01,1.886810514212340986e-02,-9.319837236245227807e-02
3.122821255548203223e-01,2.052925547371391504e-02,6.179815954795229160e-01
3.401568680655014942e-01,1.804206413525502248e-02,2.248159870082420131e+00
3.161113051043290545e-01,1.818020936721711014e-02,9.084538724258549580e-01
2.982624501269652839e-01,1.593932195755810854e-02,-8.362798491378202470e-02
3.049487178766775441e-01,2.242962123993169979e-02,2.386707433105980103e-01
2.768893440398562666e-01,1.737227655233146428e-02,-1.307029587913410618e+00
2.880419617280653988e-01,1.985749731294092144e-02,-5.818186246246247473e-01
2.839278962169504150e-01,2.034707463709901562e-02,-7.700137521317537148e-01
3.065967598778541192e-01,1.857159677665142991e-02,3.769916210698945891e-01
2.453660581717073130e-01,2.193178300487621385e-02,-2.472638240101292517e+00
3.446777938946160025e-01,2.747005599416950730e-02,1.641145922710052885e+00
2.704556913117569517e-01,1.604675424615934626e-02,-1.815926868723951593e+00
2.686304527743020309e-01,1.901836573398946531e-02,-1.628161492000624433e+00
2.767696249782363171e-01,2.112378741006371713e-02,-1.080573198443427252e+00
2.616002811348213108e-01,2.459119678807376863e-02,-1.545070892473741964e+00
3.498193362410201290e-01,2.556289708866833418e-02,1.964719122548742813e+00
2.893351376283443965e-01,1.744442751295589150e-02,-5.881698248453959277e-01
3.168985533302211555e-01,2.111091152136411811e-02,8.196296881611493390e-01
3.134537276438070785e-01,1.768361037804513924e-02,7.836806989281335234e-01
2.834409724994344515e-01,1.473921053656728278e-02,-1.096018742907226118e+00
2.631049817715491179e-01,2.123725677315363783e-02,-1.718227646884550097e+00
2.915349587473938797e-01,2.498538032846595036e-02,-3.226072467102158448e-01
3.103618045880165432e-01,1.658181081169034579e-02,6.492886215574397157e-01
2.701081921071842862e-01,1.821270149226809562e-02,-1.619047641477125321e+00
2.739270472492935649e-01,1.461809365819811621e-02,-1.755931850900337432e+00
2.531229915136393727e-01,2.128409629154518964e-02,-2.183434586696030966e+00
2.880013920350453782e-01,2.041535267251807020e-02,-5.679074789498828046e-01
2.818537307005704595e-01,1.831415201114632713e-02,-9.687422487156102102e-01
3.233011816897412571e-01,2.122223736926366969e-02,1.117024457605333421e+00
3.137629798881237386e-01,2.354638717781184012e-02,6.016870561912019966e-01
3.236823180846711834e-01,2.414592549341529684e-02,9.975552433503499516e-01
3.628438464172563660e-01,1.678488363241371906e-02,3.768177623343652360e+00
3.243195849511225637e-01,2.331571744356684961e-02,1.060407491547143310e+00
2.757082991451342280e-01,2.072181009034922486e-02,-1.152752788191925282e+00
2.616277202398828994e-01,1.732290155942486920e-02,-2.191763494876404650e+00
3.351766066510307174e-01,2.048565879932296926e-02,1.736882542876227786e+00
2.813410948818794721e-01,2.576564203248339277e-02,-7.084755970091761723e-01
3.054399460322397286e-01,2.302352181042032278e-02,2.538500659107096880e-01
3.476382637979683055e-01,2.326464816024127746e-02,2.065057677377837742e+00
2.659249881426025697e-01,2.079334714413778526e-02,-1.619288858458649782e+00
3.127411258894655099e-01,1.715495529864047297e-02,7.662918473089485039e-01
2.763791823599497377e-01,2.183665912054308031e-02,-1.063177339310901859e+00
2.869799365741639297e-01,1.868519848903456293e-02,-6.751593747536241974e-01
2.964469560421958416e-01,2.158258254580438032e-02,-1.458800147892442001e-01
3.256196577656630953e-01,2.353408544492476343e-02,1.105810307496247979e+00
3.052239649155040757e-01,2.167080632011548699e-02,2.597292103114607342e-01
3.275728167756094544e-01,1.767442761476148427e-02,1.582930654516652158e+00
3.143555202050639652e-01,2.032923155401370613e-02,7.260528595328008539e-01
3.275085697747899816e-01,2.545895311907489522e-02,1.096398038877271608e+00
2.822085448358333526e-01,2.157516428964387570e-02,-8.058746822929294673e-01
3.136101773714415897e-01,2.114161112475671650e-02,6.628990470769996479e-01
3.478128160869832231e-01,2.431775913457820751e-02,1.982805747724241785e+00
3.196178669311340315e-01,2.048666002147998128e-02,9.773405429178259052e-01
3.294007432285894765e-01,2.159841515704631620e-02,1.379977165393908578e+00
3.238550896010745084e-01,2.010174927448277193e-02,1.206843532204530112e+00
2.943242941460829654e-01,1.948462009928408553e-02,-2.705276946753802925e-01
3.096710298008412132e-01,1.851088996405995946e-02,5.443069629410449695e-01
3.301392623842664409e-01,2.495727618841516240e-02,1.223845048253968448e+00
3.056241253923365209e-01,2.177910232817525590e-02,2.768113119781536180e-01
3.133909027414299997e-01,1.887391976608686697e-02,7.309281489608848714e-01
3.211790971644812309e-01,1.844151010768180221e-02,1.170385371657969298e+00
2.595708668982902312e-01,1.700542636159885213e-02,-2.353634407853477661e+00
3.211245979191167388e-01,2.695095331519929693e-02,7.988279362202467260e-01
3.255281064821228254e-01,1.588226451276696094e-02,1.632807648941305922e+00
2.931019896381734102e-01,2.067983504474252970e-02,-3.139983394908797965e-01
3.246920278380443503e-01,1.783006487150405953e-02,1.407544196599406439e+00
2.898217138986499131e-01,1.833176068416817947e-02,-5.331571676559581086e-01
2.835442053138526597e-01,2.047416305892316504e-02,-7.839743262335540086e-01
2.750363493163282547e-01,1.771169940019465608e-02,-1.386601795340412169e+00
3.037757265269488416e-01,1.959184726537733720e-02,2.133695188185952551e-01
2.656673107889738761e-01,1.894821413934878740e-02,-1.790570470899271571e+00
3.243279449125158753e-01,2.142222659147318548e-02,1.154526178860998398e+00
2.786487654925369761e-01,1.474618370708265930e-02,-1.420479930720659478e+00
2.657159650599203449e-01,2.032146982618194750e-02,-1.667175589808844505e+00
3.037069409989816560e-01,2.231493179603532412e-02,1.842496106819505319e-01
2.698114225079499273e-01,2.484848619932043812e-02,-1.198624365134664860e+00
3.289181555422105996e-01,2.329591814494618579e-02,1.258706862575579732e+00
3.265629883225064090e-01,2.023648864259846789e-02,1.332620757267688250e+00
2.993909543743676349e-01,1.915173798854818976e-02,-1.067627016005000609e-02
2.540734801094964856e-01,1.805394471545578722e-02,-2.521440278627891107e+00
3.143379004620115436e-01,1.927358163428841489e-02,7.649059338621454485e-01
2.965446042527955517e-01,2.289959172716893310e-02,-1.332259232706192731e-01
2.926903823256005177e-01,1.772810708994854850e-02,-3.894968110544841378e-01
3.051177737758390962e-01,1.745832125467288928e-02,3.163162249172793428e-01
3.107740832755966909e-01,2.168777319569227188e-02,5.154360326236342438e-01
2.671556852607301358e-01,2.197240126224182105e-02,-1.476385664692159372e+00
3.220928294457142127e-01,1.431740689105345278e-02,1.571332442650934524e+00
3.120808865244862340e-01,2.139233778821999360e-02,5.836418228303065225e-01
3.200170866922642521e-01,2.174725683806831567e-02,9.390454778346345455e-01
3.576404259165466559e-01,2.560451078436806055e-02,2.266983458587153777e+00
2.564167201463585788e-01,2.106119276475279176e-02,-2.050154701070469265e+00
2.605584163324441427e-01,2.022868379623115470e-02,-1.929784832466301392e+00
2.795266709693771667e-01,2.035555301481560553e-02,-9.859104549595798517e-01
2.633697749066739036e-01,2.157266138190946231e-02,-1.679238734395205324e+00
3.051481163867754698e-01,1.893096971844944118e-02,2.933126493882744490e-01
2.710657650885314185e-01,2.198895868873228590e-02,-1.297453818459161079e+00
2.793045562572252782e-01,2.303672143708885428e-02,-8.808053394817948467e-01
3.150302902512331915e-01,2.233946844698655315e-02,6.909236352106392642e-01
3.254396888734639726e-01,2.009988568777336046e-02,1.285791659303665346e+00
2.933823668265135298e-01,1.643813488749453974e-02,-3.779660356346739580e-01
2.795480608139443990e-01,2.165937191433624925e-02,-9.255745165885536085e-01
3.232522380309830190e-01,1.846491915862615713e-02,1.281176176542507372e+00
2.875662340820344109e-01,2.024077093777199368e-02,-5.943049036084576686e-01
2.980699279102990151e-01,2.278657554578250935e-02,-6.694711935998658159e-02
2.830166973375953243e-01,1.813372942985181854e-02,-9.142480166424330479e-01
2.440415323359014232e-01,2.040860184114238335e-02,-2.722082169062336021e+00
3.386415892985589204e-01,1.926918787280784695e-02,2.026352436497437459e+00
3.025279555973702794e-01,1.896431529344742503e-02,1.546342195236367900e-01
2.987051768391909556e-01,1.999534545369915928e-02,-4.452269484607558614e-02
2.813159631604584265e-01,2.208964679467200973e-02,-8.275125678839926335e-01
3.711077739405075904e-01,2.580010450283564197e-02,2.771785301469609664e+00
2.884431160502645142e-01,2.217859015969530015e-02,-5.028411351939860996e-01
2.880763485357468179e-01,1.728071897808450968e-02,-6.665853997180092305e-01
3.563041310961919117e-01,2.346408527228993277e-02,2.416830101618943960e+00
2.703351791960030281e-01,2.271847433979186023e-02,-1.287949352123304303e+00
2.980885202523399502e-01,2.326340459459116938e-02,-6.477569715562092600e-02
2.883858601343360362e-01,1.977738116442526173e-02,-5.667870420071152715e-01
2.977190074020484301e-01,2.136613344414355076e-02,-8.782197799264250537e-02
3.068108211214657377e-01,2.001716968081285533e-02,3.604604313872643018e-01
2.946455401660306728e-01,1.922822463447953351e-02,-2.574279961479750134e-01
3.041989465227074585e-01,1.798285387992043169e-02,2.559951301545002611e-01
3.310643660854483139e-01,2.759600719560960716e-02,1.140344049021954298e+00
2.934838759992529633e-01,2.196029633503248854e-02,-2.782998649323947249e-01
2.708246263841958545e-01,2.345178902822545042e-02,-1.226806069436530366e+00
2.782389663109810507e-01,1.813700283064935415e-02,-1.177507518281740051e+00
2.925361205705521717e-01,2.912911385402310385e-02,-2.423452689976257624e-01
2.892184156446921395e-01,1.973326742036980372e-02,-5.258636412013546479e-01
2.977021552617780120e-01,2.144240752626965993e-02,-8.829550688607905318e-02
2.846285068703786059e-01,2.742492160039882929e-02,-5.457414555588594451e-01
3.150403215427355907e-01,1.811743581069242409e-02,8.524880783875916634e-01
2.655584742810272458e-01,2.365510560698863909e-02,-1.438883841299984923e+00
2.596198157354109304e-01,2.174292019565389825e-02,-1.838557443436116490e+00
3.067541127331543382e-01,2.213549942308897650e-02,3.234031043600228417e-01
3.100909911495240978e-01,1.989376070640554856e-02,5.275808732823846769e-01
3.151178742575682645e-01,2.206463539477140565e-02,7.034990824311879720e-01
3.477702622473173300e-01,2.398795591211553765e-02,2.008292783288713412e+00
2.924957135117944307e-01,2.224101700674090826e-02,-3.192169669768978868e-01
2.806326012508941203e-01,2.327001629516668377e-02,-8.149036945974307278e-01
3.655261321540124175e-01,2.153133890925454721e-02,3.062081226286692992e+00
3.235610566414050537e-01,2.222885861134479141e-02,1.078131520707320989e+00
3.468933431418741997e-01,2.256052685475055247e-02,2.096490030716939845e+00
2.908833561542769064e-01,1.886020970906514271e-02,-4.619284452973772548e-01
3.018998356916338666e-01,1.701648509947336144e-02,1.354223375153613407e-01
2.696487915949897785e-01,1.993727780129247659e-02,-1.502042164765178489e+00
2.694896729729369667e-01,2.329313267951756139e-02,-1.292473234255171910e+00
3.269023541367009900e-01,1.753770188563191085e-02,1.557041556049303832e+00
3.010965441251950425e-01,2.435885259098496611e-02,6.162525990993222152e-02
3.182633941428767987e-01,2.035385005890181717e-02,9.171714729982712866e-01
3.008894456056869782e-01,1.785322969905812560e-02,7.248112102581519278e-02
3.134594371147256253e-01,1.902194210560103488e-02,7.288432240299732578e-01
3.084310372682519952e-01,1.939355410011928127e-02,4.555953859447445797e-01
3.014410232177631155e-01,2.090523495852091365e-02,8.828409335064595076e-02
2.778183164804940430e-01,2.320801301737858771e-02,-9.383443126460988548e-01
3.188121982898937112e-01,1.942515001939259037e-02,9.892729151404894283e-01
3.482613658953989111e-01,1.919621612063599631e-02,2.535184126204694799e+00
3.259016616801012067e-01,2.020183986241841020e-02,1.302170413986449393e+00
3.232285380147257858e-01,2.247437561202790882e-02,1.051558224332153291e+00
3.386978374476293241e-01,2.182605727409534999e-02,1.791547298415223199e+00
3.735258040314624606e-01,2.797434775791474496e-02,2.642791930953155788e+00
3.174084138006611489e-01,2.354188344354513421e-02,7.566510275275940556e-01
2.863816665864382105e-01,1.694705079469117220e-02,-7.797083443491533705e-01
2.962337728060431830e-01,2.332866101731500413e-02,-1.440995989709653591e-01
2.910241755097143779e-01,2.536685553335522869e-02,-3.378916232712815826e-01
2.896305795798869709e-01,1.886403477726344979e-02,-5.282456293651123236e-01
3.141582635285219971e-01,1.692277417492621047e-02,8.605468509372002917e-01
3.391045549848152318e-01,2.429491154839587969e-02,1.626230719257590218e+00
2.860103286151086666e-01,1.905823728450257645e-02,-7.128201147493360423e-01
2.651079584229512065e-01,2.030457434677090597e-02,-1.698507168445089865e+00
3.122735564464069746e-01,1.652933773768359288e-02,7.670079191579159961e-01
2.921809124122388690e-01,1.899437384150896857e-02,-3.903530146766853726e-01
3.161744968585882831e-01,1.770622922230467855e-02,9.363412812105483818e-01
2.907046321987010185e-01,1.547053332196539864e-02,-5.746919721147241145e-01
2.943494349889484996e-01,2.092331668383468068e-02,-2.507245191328777434e-01
2.945680614400048025e-01,2.346339200201203595e-02,-2.142640783878118904e-01
3.049359409889925154e-01,2.075069955240698219e-02,2.573656600027816044e-01
3.627785923671463797e-01,2.353713786882557710e-02,2.684403227618564092e+00
3.001857875444354229e-01,2.312677752566061687e-02,2.552729365829323541e-02
3.118386782160504911e-01,2.624893439446755738e-02,4.664286377836013298e-01
2.649360775000123014e-01,2.637430544143633260e-02,-1.314133033005021378e+00
2.531032522801922036e-01,1.739993429425880714e-02,-2.671973953276133074e+00
2.598986208886129301e-01,2.724130641250181728e-02,-1.457228299313021891e+00
3.227902463518598219e-01,2.270268162915635088e-02,1.021677669077804440e+00
2.434032869280720601e-01,1.858476963363625903e-02,-3.023558412765828152e+00
3.276860675813801915e-01,1.926174711123455896e-02,1.458364286271220056e+00
3.256628926573284510e-01,2.332569475057643185e-02,1.117543097125387686e+00
3.189994152343100797e-01,1.941810033128014285e-02,9.992734304645030097e-01
3.058622284767241739e-01,2.700406190535219880e-02,2.320689752349525681e-01
3.143559674564541662e-01,2.120632932914983879e-02,6.960442669819675299e-01
2.618627123826221537e-01,1.860530254396691383e-02,-2.028062216745902369e+00
2.705673374424294453e-01,1.633978019432752449e-02,-1.776528552741225786e+00
2.832091047136103823e-01,2.343283530631292896e-02,-6.992887789871047310e-01
3.422830753378982016e-01,1.708357504939075205e-02,2.498754020239615681e+00
3.002126068778160906e-01,2.045999849621487829e-02,3.016536754694298245e-02
2.980719993596213646e-01,1.670669686961475178e-02,-9.118643592062929126e-02
2.386138644763871330e-01,1.944547181881189565e-02,-3.136028767776469550e+00
2.785605687374486661e-01,1.892704029056278825e-02,-1.111365244792519968e+00
3.075718106334204838e-01,2.152282394782232405e-02,3.706013276691632607e-01
3.128732554401671972e-01,1.992741029661424662e-02,6.663099589641756637e-01
3.350140779662326151e-01,1.995898724133344376e-02,1.774571727252552522e+00
3.002409579719801935e-01,2.395798986139844808e-02,2.694443367523175967e-02
3.132270549807603111e-01,2.206747269450532595e-02,6.177250864339639547e-01
2.811957618528228564e-01,2.213519759140314055e-02,-8.312400002018082157e-01
2.993678667345954780e-01,1.909113395997618159e-02,-1.191949986048256374e-02
2.816945533310267202e-01,2.557312602194772300e-02,-6.999875633811062370e-01
3.237308419772315649e-01,2.221152561486950186e-02,1.086616871463626399e+00
3.034347542624228344e-01,1.841207929973870394e-02,2.085223888487951760e-01
2.648981863357232069e-01,1.986408680433910529e-02,-1.746732055151178908e+00
3.214883839186243319e-01,2.482188099940912940e-02,8.820024725756123729e-01
3.290025572919406671e-01,1.816521498202002677e-02,1.618870672209497652e+00
3.495284777970231183e-01,2.152000409788488652e-02,2.320308772560269350e+00
3.199500222300318830e-01,2.410992335029667546e-02,8.442415361977312349e-01
2.680277405998049978e-01,1.745588811754115316e-02,-1.808426056056179121e+00
2.473963228566865569e-01,1.951596431949509033e-02,-2.674687235123608176e+00
3.165591485513324366e-01,1.902096431080124370e-02,8.918435874742454139e-01
3.603972043657255320e-01,1.865591879351650648e-02,3.259114790084105096e+00
3.106819141488702529e-01,1.772127338721800685e-02,6.256034994471020294e-01
2.554047266088064760e-01,2.443026432795739056e-02,-1.808850542963247987e+00
2.737049742003631048e-01,1.604926219769966383e-02,-1.613186262638019119e+00
2.969418077369261888e-01,2.103663882098154650e-02,-1.261425738599938895e-01
3.042370769565854172e-01,1.668912921013801162e-02,2.781243643675501698e-01
3.226095811097296484e-01,2.073294005076133095e-02,1.110028657306452837e+00
3.298228809894354630e-01,2.464455672609329462e-02,1.226536870686061320e+00
3.066584376665993927e-01,1.494964739085678784e-02,4.724535621991504675e-01
3.392656017576391458e-01,2.071720599827543696e-02,1.914842100704773786e+00
2.920603006405871893e-01,2.384354871018029912e-02,-3.160235480955678744e-01
2.951231974541041470e-01,1.473315522979451106e-02,-3.035484238990195371e-01
3.214744825165345432e-01,1.969005882211202069e-02,1.111172861951859492e+00
2.716544097332866947e-01,1.736348188332455245e-02,-1.609182648827768514e+00
2.824001564304340905e-01,2.071203283969233130e-02,-8.302066342701495127e-01
2.989273541877282003e-01,1.716914977715992136e-02,-3.891103077966031470e-02
3.364154600780973614e-01,1.758127781631210404e-02,2.094275339916843670e+00
3.252261881576809510e-01,1.863228769155023459e-02,1.375610181574035362e+00
2.806750346024514120e-01,2.237400306997558777e-02,-8.456416512298753352e-01
2.755122943573014571e-01,1.610799325989107841e-02,-1.495104247767065520e+00
3.067339427114013639e-01,1.987967741226688567e-02,3.590862698721974944e-01
3.251034424924226784e-01,1.897998202781691485e-02,1.343943263585310799e+00
2.680969369087203291e-01,2.031264926474080426e-02,-1.550683329580419878e+00
2.794924576889129542e-01,2.012618943222315229e-02,-9.988460996033826644e-01
3.197801420021141316e-01,2.131443820150430088e-02,9.469974440856571141e-01
