# values, errors, pulls
2.873074662909691490e-01,8.257132841997198019e-03,-1.488162713054591357e+00
2.912505680754178261e-01,9.785014599813970926e-03,-8.528199260845958918e-01
2.854893889476460278e-01,7.406769957722664742e-03,-1.904478556244910914e+00
3.176005761715147147e-01,8.408264077722020155e-03,2.141363841800842938e+00
2.971814853461573480e-01,8.448392640350015081e-03,-2.857275057839299137e-01
3.103350489160804360e-01,1.084977189024138866e-02,9.898480375031765144e-01
3.279475521640872748e-01,9.262938814084912403e-03,3.060813552801203485e+00
3.064319649150218927e-01,8.888937620600950371e-03,7.691066923464167093e-01
2.845264875520678305e-01,1.142694623238675947e-02,-1.318719423776668176e+00
2.986790717139306550e-01,9.420794738149938438e-03,-9.726905369526889222e-02
3.126736417849754202e-01,6.042276616007121251e-03,2.164452095284897126e+00
3.091833489647607958e-01,8.541839554814276841e-03,1.122466115181133928e+00
2.792419704634658828e-01,7.560223594193581087e-03,-2.692176069413328765e+00
3.094238575596774399e-01,1.013984800334958442e-02,9.692881050349926308e-01
2.763495750658199190e-01,8.875594950506290534e-03,-2.619074954070761851e+00
2.998546928790628008e-01,8.296371968340579897e-03,3.125093437038733990e-02
2.957293273712856552e-01,1.136216356342085836e-02,-3.402605595582739451e-01
3.101743922979597889e-01,9.365716417055589341e-03,1.129541865641684240e+00
3.019529480316564540e-01,1.033211825806989656e-02,2.281743655660583014e-01
3.210781056851473303e-01,8.468115372092157450e-03,2.536890587577326439e+00
3.104324023415186429e-01,8.279875338825211720e-03,1.308833574768334174e+00
3.018337949633086437e-01,8.579865558931891109e-03,2.608865424249643961e-01
2.826990140171961041e-01,8.689620400134783276e-03,-1.944435856566264498e+00
3.100308913328627680e-01,1.323413311683090295e-02,7.885267389688926931e-01
2.956905027732923963e-01,1.046327733700655460e-02,-3.732024492999468923e-01
3.050975102714689746e-01,1.038427569279661879e-02,5.298479095771506664e-01
3.138329226908002645e-01,9.012064041788539828e-03,1.579826676953664188e+00
3.060786688626425667e-01,9.851921007849677100e-03,6.580691577113811919e-01
2.936109721654913685e-01,7.470719576794588451e-03,-8.010542058445470071e-01
3.029940480093707422e-01,8.685868918419891588e-03,3.912820396121223232e-01
2.966336563931676884e-01,9.689993988475968656e-03,-3.056521101584298572e-01
2.954299031620518101e-01,8.148588698149081960e-03,-5.111953119025677283e-01
2.980406283023747105e-01,1.081487355465622809e-02,-1.437645288163130752e-01
2.873982178442082147e-01,9.399851417270965043e-03,-1.297595580771513601e+00
3.178021519615550905e-01,8.237368116896940165e-03,2.210260388999805148e+00
2.994784614924560495e-01,9.058983261492643130e-03,-1.291116313339415490e-02
2.930679803403652417e-01,8.218703115659722197e-03,-7.942181474307534739e-01
3.025484652984186673e-01,1.039654429758317573e-02,2.840407072508964181e-01
3.015774360431070500e-01,8.480048495380008294e-03,2.337265572265296298e-01
3.126167171638576381e-01,1.025670425277501983e-02,1.269539741010546452e+00
3.128062407747620455e-01,7.747597474131991645e-03,1.705150185680530894e+00
2.948082352169242859e-01,9.563807311374305370e-03,-5.005525655614312397e-01
2.921982505513802120e-01,8.509299486516484767e-03,-8.693045724279581110e-01
2.817305468932146950e-01,9.813573683759563640e-03,-1.820425176968678782e+00
3.018434007925365203e-01,1.126669021023238987e-02,1.995241945435796971e-01
2.870520485276284450e-01,7.536439944885991310e-03,-1.664363421890065142e+00
2.951387939513502867e-01,9.660456498211600004e-03,-4.613270141677692782e-01
2.927342129194246967e-01,8.191735905043805860e-03,-8.375771220259425887e-01
3.037565294260216597e-01,1.075781787149948827e-02,3.867983240242188758e-01
3.033453463190399213e-01,1.171488038549194435e-02,3.200991126222738625e-01
2.978474486827099588e-01,1.074376478415017648e-02,-1.626966762188076787e-01
2.986059901874613121e-01,8.946962075489575672e-03,-1.105887459182523097e-01
3.133425082959258035e-01,8.250510536232042239e-03,1.666210197828090323e+00
2.896196931032711808e-01,7.940066912680458083e-03,-1.256378631263828538e+00
2.918196212993621752e-01,7.725979621360062367e-03,-1.006448707463307946e+00
3.087691922369268371e-01,1.044082492298205149e-02,8.786440536480911723e-01
3.215285315925223153e-01,8.643990745979121190e-03,2.537382180742957516e+00
3.146575425920350999e-01,7.576315462131444356e-03,1.988053317493435834e+00
3.104876861772636332e-01,1.155958661141274699e-02,9.422709513973333006e-01
3.078803549627766034e-01,7.304479295098872428e-03,1.134226154240415507e+00
2.764010711395465947e-01,8.642167557362835650e-03,-2.683858211457664567e+00
3.266424185067645647e-01,9.072574216359976726e-03,2.981182006185700839e+00
3.090917211762125860e-01,8.295206978411462373e-03,1.144793336412115003e+00
3.082336379231589429e-01,8.844879177000601611e-03,9.766345302322593236e-01
3.086824591447439037e-01,1.192223733395492320e-02,7.621921445646665516e-01
2.819430487866089186e-01,9.050192142205331150e-03,-1.950497231350212690e+00
2.794194287550434974e-01,7.225905695290748068e-03,-2.792175209437541827e+00
2.869176863501117225e-01,9.013977277758012177e-03,-1.406453196230975644e+00
2.926265396477594205e-01,9.470872877017798633e-03,-7.358227637411620670e-01
2.980413240993358692e-01,1.008383976516921861e-02,-1.541178201978221640e-01
2.898288468830294562e-01,9.502426816817248836e-03,-1.027798141297302514e+00
2.964907964846783539e-01,9.854954850816249889e-03,-3.150320894907366331e-01
3.273100740919805407e-01,1.108143842531373116e-02,2.500997571353471116e+00
2.997893660409698402e-01,8.737619198874889068e-03,2.219626804369609005e-02
3.061999898142389598e-01,9.357053897577108717e-03,7.058382246554399941e-01
2.810193900921564292e-01,1.051235455248212408e-02,-1.767066865778928575e+00
3.002307122955180096e-01,8.572305741124443615e-03,7.410944167593463971e-02
2.930363520099594776e-01,1.002207248485299795e-02,-6.544625877653086343e-01
3.070670311939409647e-01,1.146060397860834690e-02,6.519383886502959635e-01
3.011428366756432884e-01,1.004227995212418276e-02,1.540898262000857111e-01
3.048707443893037827e-01,9.958891321796534829e-03,5.297096549884101613e-01
3.017739994828441130e-01,9.075950881432957168e-03,2.400383175423576598e-01
2.972392691251793395e-01,9.717184353589904122e-03,-2.424729522722365582e-01
2.990124146871068755e-01,8.258020398470905174e-03,-7.059910098659301358e-02
3.138723142377109476e-01,1.123434261701775766e-02,1.270825647859134877e+00
2.772494104336972187e-01,8.115154282355624416e-03,-2.753615309330159189e+00
3.048107654641027953e-01,8.257590412518656803e-03,6.315815753017216538e-01
3.083183504999630342e-01,7.264960258460341665e-03,1.200684750702794679e+00
2.966466779939221365e-01,8.595167312311339028e-03,-3.430701697943771555e-01
3.051171633472767875e-01,8.133075398194097513e-03,6.789239707939987989e-01
2.775112828508613516e-01,8.612167168003323492e-03,-2.564295399926217023e+00
3.106030800343584919e-01,9.410766790466998377e-03,1.169687526667992250e+00
3.003933303951502598e-01,9.747499474128406421e-03,8.185759784857421506e-02
3.001097000816978499e-01,9.942994939145570477e-03,5.172250229206846323e-02
3.021499501626533912e-01,8.636154610151804134e-03,2.957944565377136348e-01
3.050839893087344823e-01,8.629929161611739341e-03,6.359919882055625751e-01
2.886731167274668164e-01,8.586152442530418233e-03,-1.272083957139962918e+00
2.885816316717347840e-01,9.171931031975199752e-03,-1.200814942135607799e+00
2.870313951891242388e-01,9.843753333316806672e-03,-1.276345301290705780e+00
3.173258407442441364e-01,1.123461171814313202e-02,1.578195818947872864e+00
2.926756188880431653e-01,8.604056244124703642e-03,-8.042491144627168520e-01
3.074124230686074433e-01,7.520856976795879667e-03,1.039376176087031700e+00
2.967466496695418399e-01,1.096429694000391336e-02,-2.598227546384758169e-01
3.058234472153700811e-01,9.879422009030002991e-03,6.304036518036850723e-01
2.904623136398037375e-01,8.735455819154781809e-03,-1.045521842527940892e+00
2.835723539587922115e-01,1.011022459287762298e-02,-1.584838140555598685e+00
3.284254489404323518e-01,9.728426290911232691e-03,2.963482949364471430e+00
3.132733078603861521e-01,8.639867366035933194e-03,1.583112769877374815e+00
3.137321587488376418e-01,9.796742826488057457e-03,1.443003608040767549e+00
3.134504794587807952e-01,9.728432141022973212e-03,1.424181795665588890e+00
3.000145084302431875e-01,9.518155903031656762e-03,4.403005491240539332e-02
3.135597036892676659e-01,1.130541579917377151e-02,1.235185015231402783e+00
3.046384416306368581e-01,9.555578975291524960e-03,5.277564175346199926e-01
3.168820276840517702e-01,7.313901745980028006e-03,2.363526990280559126e+00
3.395817533975249991e-01,9.844932077438863297e-03,4.061615619064736116e+00
2.798019412936055828e-01,1.034361974107944615e-02,-1.913593374952960557e+00
2.879222290512994942e-01,1.117957912465035973e-02,-1.044153301453864202e+00
3.015198741298231733e-01,1.077770497101252639e-02,1.785584808483127450e-01
2.946013192899140654e-01,7.395190846875253354e-03,-6.753178270394468719e-01
2.912645769885353064e-01,7.779650432704273387e-03,-1.070851008884815325e+00
3.075864471970111702e-01,1.303387959855424778e-02,6.130963258805680605e-01
2.817331951471360174e-01,8.078889669039759913e-03,-2.210975652320663176e+00
2.808986822175590370e-01,1.002422755700510537e-02,-1.865155312894231088e+00
3.146486550610454458e-01,8.709622245668851778e-03,1.728344942326665912e+00
2.908412547847783469e-01,9.742578101281146666e-03,-8.985474509296825785e-01
3.084972285496972444e-01,8.749019344495307521e-03,1.017463180274049694e+00
2.907077794883846100e-01,1.026477228472733733e-02,-8.658393745379944217e-01
3.047777540249391182e-01,9.466036152404804643e-03,5.474657436687162537e-01
3.065162658109403249e-01,7.914149888658954246e-03,8.744896678909359622e-01
3.121073080931954791e-01,7.420030938584819442e-03,1.686230784424994855e+00
3.274592495995743979e-01,1.008929772478163109e-02,2.761721068847693861e+00
3.328224226478722070e-01,6.634303966878608676e-03,5.008362491466817445e+00
3.250037144330238381e-01,9.193156485975051070e-03,2.763826653948346923e+00
3.302468369272972826e-01,1.022006638167483744e-02,2.999140346004909308e+00
2.871638354723640152e-01,8.729095467032091035e-03,-1.424155352379324668e+00
3.067080161368994085e-01,7.024127521698941660e-03,1.012594462694379027e+00
2.997227819516291580e-01,1.103699149526266368e-02,1.153923589738700163e-02
2.991451278362224908e-01,1.076721978374299560e-02,-4.182097848743285273e-02
3.105460096226578259e-01,1.053806915675285089e-02,1.039145402881775926e+00
3.044769547781823738e-01,1.018587375174773678e-02,4.792452168550500047e-01
2.926926529395485477e-01,9.369895650074131291e-03,-7.366966315750493877e-01
2.802256579670133751e-01,9.981717890691747114e-03,-1.940524241244824477e+00
3.121358279184167639e-01,9.489356826228860509e-03,1.321523117413695658e+00
3.109041031809096634e-01,1.006469707851491598e-02,1.123598613005691638e+00
3.115582266770309250e-01,8.029997655446194371e-03,1.489764217521223344e+00
3.212670583455468631e-01,9.006795617308591129e-03,2.406142624212773029e+00
2.965759540202264066e-01,9.554059020879126715e-03,-3.160404887956848596e-01
2.955893293402669930e-01,9.887950650727143562e-03,-4.051490854281593057e-01
2.960602598013057918e-01,1.027083083221544922e-02,-3.441945213208745802e-01
3.352262733777788273e-01,1.039816840074542573e-02,3.426646742137456680e+00
3.056851786099251123e-01,9.878502508888454756e-03,6.164654107520668447e-01
2.880994264442438002e-01,9.368439501178403572e-03,-1.227098393225259265e+00
2.802828523206657430e-01,1.000696134343393405e-02,-1.929913639086261234e+00
2.875451409698625005e-01,9.355718326500625862e-03,-1.288012540862012667e+00
2.830445967507332905e-01,9.031173242811411581e-03,-1.832633070748434845e+00
3.007198471436463016e-01,6.924073612312541155e-03,1.623933689091575372e-01
2.839154212373824482e-01,7.453539559528574859e-03,-2.103698805185808318e+00
3.017141071796669571e-01,7.951701270250931264e-03,2.664440733488759316e-01
3.046006423225103288e-01,6.537665624114491654e-03,7.655972494035901965e-01
2.932478215771692764e-01,7.893445014061134871e-03,-8.041611634325915858e-01
2.938735869620415220e-01,8.664434199382618426e-03,-6.603820179665111922e-01
2.982747107050124913e-01,8.436941716293496624e-03,-1.565392819538867497e-01
2.784111174272758116e-01,7.939718389012487276e-03,-2.668143256215272707e+00
2.940014000636591573e-01,7.455785568548142089e-03,-7.502929621671012850e-01
3.064272627163499019e-01,1.022022912151929717e-02,6.684624319035267215e-01
3.157409369812081423e-01,9.943078806060576952e-03,1.623794178137172528e+00
3.131351365802870768e-01,1.006249457533793350e-02,1.345562273425076505e+00
3.098058580781470339e-01,8.117503806679448805e-03,1.257829354706006875e+00
2.762611440485274739e-01,1.108956184391810852e-02,-2.104166042181161878e+00
3.132921210804937018e-01,9.818797916315256946e-03,1.394946478587457683e+00
2.958408697797583198e-01,8.387054013526712426e-03,-4.476606109074976469e-01
2.869337887956121547e-01,8.216759679550777323e-03,-1.540952297663882087e+00
3.011287894635497064e-01,8.046760721905420882e-03,1.905569226393931115e-01
2.844064390808269116e-01,8.777369008236831499e-03,-1.730471216156841185e+00
2.802342212167672764e-01,8.243447692053453707e-03,-2.348677763196637791e+00
2.969275869659411260e-01,9.243709618459942240e-03,-2.886110281849398884e-01
2.880016932952788600e-01,1.042338183106826001e-02,-1.112281061539199367e+00
3.054576113373644874e-01,8.690038088867028943e-03,6.745871277258010945e-01
2.927685701530280404e-01,9.817182508506378316e-03,-6.953984347570706381e-01
2.970066279595904857e-01,8.918407920513592158e-03,-2.902755252563395949e-01
2.940084989697181461e-01,1.072918776769684994e-02,-5.207220392088470762e-01
2.877708190126094800e-01,1.104512375481412484e-02,-1.070572385882459621e+00
3.103117159645171208e-01,8.094704325886450946e-03,1.323864594668281658e+00
3.041315445354271230e-01,7.417090474091146864e-03,6.115768774972490940e-01
3.104362952961236544e-01,1.036230923778791967e-02,1.046183002667272932e+00
3.019477975765967881e-01,7.020577589895467610e-03,3.350684531732303628e-01
2.954619919699886799e-01,8.758862716690556799e-03,-4.719141818837596092e-01
2.974721003339053649e-01,1.020010305805033740e-02,-2.081668349014071939e-01
2.971040488982752970e-01,8.861160979545998004e-03,-2.811566803315446172e-01
3.169444344690089954e-01,9.440905738001437175e-03,1.837642642274042171e+00
2.964616125898645871e-01,8.174511465358665421e-03,-3.833636941587899027e-01
3.171594450657319042e-01,9.503136856730442367e-03,1.848234096526201631e+00
2.966063477062712561e-01,8.089803388164515732e-03,-3.694868284771503086e-01
2.921061061871447762e-01,8.132880457307457844e-03,-9.208689781360158699e-01
2.937337186800949573e-01,9.949749941029567557e-03,-5.891308683951066438e-01
2.883810683332546088e-01,7.380718317658634293e-03,-1.519412432131776569e+00
2.990565758506511518e-01,9.598322398834941913e-03,-5.613977423618551899e-02
2.974004167666301490e-01,8.126527916471011637e-03,-2.701038818914083817e-01
3.108784650371048119e-01,1.009955610825888882e-02,1.117181924927399761e+00
3.021600396620590101e-01,9.296943484922756684e-03,2.758558404759895444e-01
2.959324508346118376e-01,1.072964806096077250e-02,-3.413879605132206230e-01
3.106952425578076160e-01,1.052902798858760917e-02,1.054211183280243658e+00
2.968932577764296088e-01,8.967143829679469560e-03,-3.013407365893503442e-01
2.983427504356576665e-01,9.681701466006290002e-03,-1.293856324643451738e-01
3.169992608243029641e-01,8.439198103365252307e-03,2.062261971809272065e+00
3.021883090367796232e-01,8.797084276211590212e-03,2.947437414716191917e-01
3.152785404897303634e-01,8.591957168329139582e-03,1.825325322194589095e+00
2.929119972833933994e-01,8.585728685090859846e-03,-7.784343606594809062e-01
2.887805271861145218e-01,1.102764483214412061e-02,-9.807077106373029984e-01
2.823365370740981151e-01,9.321073229181069120e-03,-1.851598630835570081e+00
2.944161579022921971e-01,7.575026120741340865e-03,-6.837290747677045033e-01
2.916525514738932401e-01,8.250286337407474260e-03,-9.627389528604595181e-01
2.785655959111544844e-01,7.671260405313339373e-03,-2.741378402100326461e+00
